preset,family,pattern_kind,side,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,entry_time,exit_time,base_price,tip_price,entry_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,target_price,target_hit,flag_width,pole_width,hold_bars,holding_bars,flag_height_log,flag_height_ratio,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,flag_quality_score,gross_log_return,gross_return_pct,gross_r,structure_r,net_pnl,net_return_pct,fees,exit_reason
baseline,bear_flag,flag,short,183345,183368,183378,183377,183388,183375,183374,183374,2023-09-29T14:45:00,2023-09-29T16:40:00,2023-09-29T17:30:00,2023-09-29T18:20:00,1678.43,1664.12,1664.24,1660.26,1664.136625,1664.955792,1665.400142,1668.734572,1667.4,1668.734572,1650.050981,false,10,23,10,10,0.001969,0.229968,0.008562,7.417062,0.000049,7.417821,0.0002,3.52906,0.002394,0.239148,0.279636,0.885512,19.919603,0.199196,3.995217,固定持有期
baseline,bear_flag,flag,short,183345,183386,183396,183395,183406,183386,183387,183395,2023-09-29T14:45:00,2023-09-29T18:10:00,2023-09-29T19:00:00,2023-09-29T19:50:00,1678.43,1656.66,1664.61,1665.28,1656.66,1665.497548,1659.088289,1666.620744,1665.58,1666.620744,1643.019252,false,10,41,10,10,0.00537,0.411318,0.013055,7.412559,0.000532,7.414024,0.000453,3.098725,-0.000402,-0.04025,-0.030824,-0.33321,-8.025772,-0.080258,4.000805,固定持有期
baseline,bull_flag,flag,long,183544,183565,183575,183574,183585,183566,183569,183574,2023-09-30T07:20:00,2023-09-30T09:05:00,2023-09-30T09:55:00,2023-09-30T10:45:00,1670.38,1676.77,1674.72,1674.19,1675.459315,1673.267452,1677.712399,1674.158662,1673.47,1673.267452,1681.126603,false,10,21,10,10,0.00197,0.515955,0.003818,7.423843,-0.000131,7.425186,-0.000212,2.002892,-0.000317,-0.031647,-0.082898,-0.364876,-7.164075,-0.071641,3.999367,固定持有期
baseline,bear_flag,flag,short,183711,183740,183750,183749,183760,183743,183747,183747,2023-09-30T21:15:00,2023-09-30T23:40:00,2023-10-01T00:30:00,2023-10-01T01:20:00,1680.76,1669.08,1672.62,1673.15,1669.022965,1672.882868,1669.922642,1673.934598,1672.73,1673.934598,1660.996567,false,10,29,10,10,0.002184,0.31325,0.006973,7.419994,0.000231,7.420533,0.00024,3.075405,-0.000317,-0.031687,-0.045432,-0.403165,-7.169315,-0.071693,4.000634,固定持有期
baseline,bear_pennant,pennant,short,183711,183758,183770,183769,183782,183758,183761,183761,2023-09-30T21:15:00,2023-10-01T01:10:00,2023-10-01T02:10:00,2023-10-01T03:10:00,1680.76,1672.06,1673.12,1671.76,1672.06,1673.442343,1676.016743,1674.590227,1675.66,1674.590227,1664.459546,false,12,47,12,12,0.002151,0.414423,0.00519,7.421812,0.000069,7.424175,-0.000071,3.014464,0.000813,0.081285,0.156693,0.925027,4.130152,0.041302,3.998374,固定持有期
baseline,bull_flag,flag,long,183776,183812,183822,183821,183832,183821,183818,183821,2023-10-01T02:40:00,2023-10-01T05:40:00,2023-10-01T06:30:00,2023-10-01T07:20:00,1671.7,1679.21,1678.57,1677.99,1678.978975,1677.058002,1679.479783,1678.213669,1677.25,1677.058002,1686.110863,false,10,36,10,10,0.001168,0.260553,0.004482,7.425941,-0.000114,7.426239,-0.000075,3.742791,-0.000346,-0.034553,-0.0771,-0.383598,-7.454631,-0.074546,3.999309,固定持有期
baseline,bear_flag,flag,short,183934,183958,183968,183967,183978,183967,183964,183964,2023-10-01T15:50:00,2023-10-01T17:50:00,2023-10-01T18:40:00,2023-10-01T19:30:00,1683.86,1671.99,1674.6,1675.75,1671.833845,1675.363278,1672.441037,1677.959612,1675.75,1677.959612,1662.795276,false,10,24,10,10,0.002246,0.317531,0.007074,7.421676,0.000211,7.42204,0.000329,2.849578,-0.000686,-0.068673,-0.097042,-0.342301,-10.868685,-0.108687,4.001373,固定持有期
baseline,bull_flag,flag,long,184046,184076,184087,184086,184098,184077,184080,184085,2023-10-02T01:10:00,2023-10-02T03:40:00,2023-10-02T04:35:00,2023-10-02T05:30:00,1719.5,1728.8,1725.47,1722.48,1725.739142,1724.868781,1729.777828,1725.469719,1725.01,1724.868781,1734.802289,false,11,30,11,11,0.002195,0.406876,0.005394,7.453411,-0.000046,7.455748,-0.000227,2.56556,-0.001734,-0.173286,-0.321537,-4.973233,-21.325146,-0.213251,3.996534,固定持有期
baseline,bull_flag,flag,long,184101,184135,184145,184144,184155,184143,184140,184143,2023-10-02T05:45:00,2023-10-02T08:35:00,2023-10-02T09:25:00,2023-10-02T10:15:00,1715.79,1737.98,1733.54,1730.5,1736.47964,1727.871865,1738.395668,1731.591004,1729.59,1727.871865,1755.959558,false,10,34,10,10,0.004839,0.376589,0.01285,7.459615,-0.000497,7.460718,-0.000392,2.953249,-0.001755,-0.175364,-0.136591,-0.536332,-21.532863,-0.215329,3.996493,固定持有期
baseline,bear_flag,flag,short,184182,184203,184213,184212,184223,184203,184206,184210,2023-10-02T12:30:00,2023-10-02T14:15:00,2023-10-02T15:05:00,2023-10-02T15:55:00,1731.49,1704.1,1711.49,1690.96,1704.1,1716.444639,1714.498136,1717.806582,1715.94,1717.806582,1684.416375,false,10,21,10,10,0.006924,0.434233,0.015945,7.440792,0.000722,7.446876,0.000193,2.221748,0.012068,1.19954,0.756837,3.250176,115.977949,1.159779,3.976009,固定持有期
baseline,bear_flag,flag,short,184182,184236,184246,184245,184256,184238,184241,184244,2023-10-02T12:30:00,2023-10-02T17:00:00,2023-10-02T17:50:00,2023-10-02T18:40:00,1731.49,1683.09,1688.63,1652.0,1681.749283,1688.814711,1684.553451,1692.17515,1689.29,1692.17515,1641.428057,true,10,54,10,10,0.003677,0.129694,0.028351,7.42759,0.000419,7.429256,0.000451,6.786289,0.021931,2.169214,0.773551,10.332425,212.964794,2.129648,3.956616,固定持有期
baseline,bear_flag,flag,short,184271,184294,184304,184303,184314,184294,184295,184303,2023-10-02T19:55:00,2023-10-02T21:50:00,2023-10-02T22:40:00,2023-10-02T23:30:00,1673.59,1644.21,1658.18,1661.66,1644.21,1659.967956,1653.456602,1658.898625,1658.37,1658.898625,1629.070524,false,10,23,10,10,0.008575,0.484172,0.017711,7.405015,0.000954,7.410623,0.000329,2.159229,-0.002096,-0.209869,-0.118372,-4.842581,-24.991062,-0.249911,4.004197,固定持有期
baseline,bull_flag,flag,long,184294,184327,184337,184336,184347,184333,184336,184333,2023-10-02T21:50:00,2023-10-03T00:35:00,2023-10-03T01:25:00,2023-10-03T02:15:00,1644.21,1664.87,1664.44,1665.77,1662.893452,1657.44128,1664.853561,1662.971933,1659.62,1657.44128,1685.354196,false,10,33,10,10,0.003158,0.252933,0.012487,7.416314,-0.000328,7.417492,-0.000113,3.692167,0.000799,0.079907,0.063966,0.190035,3.989077,0.039891,4.001598,固定持有期
baseline,bear_flag,flag,short,184421,184457,184467,184466,184477,184457,184460,184463,2023-10-03T08:25:00,2023-10-03T11:25:00,2023-10-03T12:15:00,2023-10-03T13:05:00,1666.2,1650.49,1651.09,1655.23,1650.49,1652.452545,1655.18655,1656.131571,1655.77,1656.131571,1635.522467,false,10,36,10,10,0.003194,0.33715,0.009473,7.408827,0.000119,7.411669,0.000057,3.219625,-0.002504,-0.250743,-0.264351,-0.821173,-29.07936,-0.290794,4.005015,固定持有期
baseline,bull_flag,flag,long,184510,184530,184540,184539,184550,184532,184534,184537,2023-10-03T15:50:00,2023-10-03T17:30:00,2023-10-03T18:20:00,2023-10-03T19:10:00,1643.5,1656.17,1654.72,1653.14,1654.083481,1652.716529,1656.673222,1653.492002,1653.11,1652.716529,1667.476497,false,10,20,10,10,0.001849,0.240813,0.00768,7.411002,-0.000083,7.412567,-0.000192,3.291561,-0.000955,-0.095484,-0.124395,-0.788631,-13.546534,-0.135465,3.99809,固定持有期
baseline,bull_flag,flag,long,184623,184648,184658,184657,184668,184651,184648,184657,2023-10-04T01:15:00,2023-10-04T03:20:00,2023-10-04T04:10:00,2023-10-04T05:00:00,1634.93,1644.47,1640.24,1637.9,1642.513412,1639.43739,1644.47,1639.960714,1639.9,1639.43739,1649.810984,false,10,25,10,10,0.002783,0.47831,0.005818,7.403983,-0.000187,7.405173,-0.000275,2.254417,-0.001428,-0.142662,-0.245377,-2.91549,-18.263352,-0.182634,3.997147,固定持有期
baseline,bear_flag,flag,short,184648,184671,184681,184680,184691,184678,184674,184680,2023-10-04T03:20:00,2023-10-04T05:15:00,2023-10-04T06:05:00,2023-10-04T06:55:00,1644.47,1635.83,1637.43,1641.64,1635.846054,1639.996126,1637.126535,1640.70749,1639.99,1640.70749,1628.826988,false,10,23,10,10,0.00254,0.482139,0.005268,7.399915,0.000253,7.400698,0.000218,2.164454,-0.002568,-0.25711,-0.48745,-1.284519,-29.716165,-0.297162,4.005142,固定持有期
baseline,bear_flag,flag,short,184648,184685,184695,184694,184705,184694,184691,184693,2023-10-04T03:20:00,2023-10-04T06:25:00,2023-10-04T07:15:00,2023-10-04T08:05:00,1644.47,1636.44,1642.5,1644.44,1636.390139,1642.65785,1636.818017,1644.862544,1642.14,1644.862544,1634.47962,false,10,37,10,10,0.003477,0.710342,0.004895,7.400248,0.000382,7.400509,0.00049,2.324664,-0.00118,-0.118113,-0.24115,-0.821149,-15.813626,-0.158136,4.002362,固定持有期
baseline,bull_pennant,pennant,long,184685,184712,184723,184722,184734,184716,184714,184716,2023-10-04T06:25:00,2023-10-04T08:40:00,2023-10-04T09:35:00,2023-10-04T10:30:00,1636.44,1646.92,1648.2,1646.95,1645.060377,1645.416864,1647.078827,1646.205469,1645.19,1645.416864,1658.755313,false,11,27,11,11,0.001051,0.164637,0.006384,7.405532,0.00002,7.406759,-0.000048,4.626199,-0.000759,-0.07584,-0.118848,-0.449134,-11.582514,-0.115825,3.998483,固定持有期
baseline,bull_flag,flag,long,184685,184727,184738,184737,184749,184732,184730,184737,2023-10-04T06:25:00,2023-10-04T09:55:00,2023-10-04T10:50:00,2023-10-04T11:45:00,1636.44,1650.9,1645.62,1646.37,1649.903758,1644.554228,1651.640561,1645.742845,1645.67,1644.554228,1660.161117,false,11,42,11,11,0.003173,0.360673,0.008797,7.408472,-0.000295,7.409524,-0.000325,3.190831,0.000456,0.045576,0.051794,0.703715,0.556641,0.005566,4.000912,固定持有期
baseline,bear_flag,flag,short,184760,184785,184795,184794,184805,184785,184790,184793,2023-10-04T12:40:00,2023-10-04T14:45:00,2023-10-04T15:35:00,2023-10-04T16:25:00,1649.35,1629.27,1636.71,1634.86,1629.27,1636.200122,1632.791346,1639.776108,1636.46,1639.776108,1616.783886,false,10,25,10,10,0.004403,0.359477,0.012249,7.395887,0.000424,7.398046,0.000427,2.669091,0.001131,0.113032,0.092329,0.603371,7.305424,0.073054,3.997739,固定持有期
baseline,bull_flag,flag,long,184802,184839,184849,184848,184859,184843,184839,184843,2023-10-04T16:10:00,2023-10-04T19:15:00,2023-10-04T20:05:00,2023-10-04T20:55:00,1631.0,1652.7,1645.17,1641.04,1640.611776,1635.287528,1652.7,1641.530718,1638.48,1635.287528,1667.058528,false,10,37,10,10,0.008641,0.653805,0.013217,7.402824,-0.000325,7.410166,-0.000678,2.397705,-0.002514,-0.251038,-0.190175,-0.417912,-29.098768,-0.290988,3.994979,固定持有期
baseline,bear_flag,flag,short,184958,184987,184998,184997,185009,184987,184992,184992,2023-10-05T05:10:00,2023-10-05T07:35:00,2023-10-05T08:30:00,2023-10-05T09:25:00,1644.98,1632.8,1635.04,1638.78,1632.8,1635.06912,1635.00019,1637.068486,1635.94,1637.068486,1622.933599,false,11,29,11,11,0.001921,0.258512,0.007432,7.398052,0.000126,7.399398,0.000115,3.375525,-0.002285,-0.228741,-0.307431,-1.84374,-26.878633,-0.268786,4.004575,固定持有期
baseline,bear_flag,flag,short,185069,185103,185113,185112,185123,185103,185108,185108,2023-10-05T14:25:00,2023-10-05T17:15:00,2023-10-05T18:05:00,2023-10-05T18:55:00,1645.91,1608.78,1614.47,1616.67,1608.78,1615.821305,1614.98496,1621.681968,1618.33,1621.681968,1578.049253,false,10,34,10,10,0.005919,0.259392,0.022817,7.383231,0.000437,7.387081,0.000414,3.673101,-0.001362,-0.136268,-0.059681,-0.305048,-17.629488,-0.176295,4.002725,固定持有期
baseline,bull_flag,flag,long,185181,185217,185228,185227,185239,185220,185226,185225,2023-10-05T23:45:00,2023-10-06T02:45:00,2023-10-06T03:40:00,2023-10-06T04:35:00,1610.6,1623.99,1623.83,1621.91,1622.396308,1621.749938,1624.005576,1623.326564,1621.91,1621.749938,1637.32999,false,11,36,11,11,0.001282,0.154798,0.008279,7.39166,-0.000036,7.392651,-0.000038,5.185118,-0.001183,-0.118239,-0.142897,-0.923049,-15.821533,-0.158215,3.997635,固定持有期
baseline,bear_flag,flag,short,185217,185249,185259,185258,185269,185249,185252,185255,2023-10-06T02:45:00,2023-10-06T05:25:00,2023-10-06T06:15:00,2023-10-06T07:05:00,1623.99,1618.59,1619.49,1622.99,1618.59,1619.674643,1619.906185,1620.085574,1620.03,1620.085574,1614.104963,false,10,32,10,10,0.000889,0.266993,0.003331,7.389311,0.000067,7.390124,0.000011,3.527254,-0.002159,-0.216117,-0.648168,-5.876681,-25.616064,-0.256161,4.004322,固定持有期
baseline,bull_flag,flag,long,185249,185285,185295,185294,185305,185286,185285,185293,2023-10-06T05:25:00,2023-10-06T08:25:00,2023-10-06T09:15:00,2023-10-06T10:05:00,1618.59,1636.94,1633.35,1633.61,1633.454681,1630.809797,1636.94,1632.162162,1631.93,1630.809797,1651.867335,false,10,36,10,10,0.003065,0.271908,0.011273,7.398452,-0.000162,7.400584,-0.000292,3.646631,0.000159,0.015918,0.014119,0.102354,-2.408498,-0.024085,4.000318,固定持有期
baseline,bull_flag,flag,long,185339,185373,185383,185382,185393,185379,185373,185379,2023-10-06T12:55:00,2023-10-06T15:45:00,2023-10-06T16:35:00,2023-10-06T17:25:00,1614.82,1646.02,1640.21,1642.96,1643.255742,1630.997857,1646.02,1636.605172,1635.89,1630.997857,1671.900561,false,10,34,10,10,0.006173,0.322586,0.019137,7.404435,-0.000749,7.406116,-0.000574,3.219968,0.001675,0.167661,0.087539,0.298519,12.762793,0.127628,4.003353,固定持有期
baseline,bull_pennant,pennant,long,185379,185405,185416,185415,185427,185410,185405,185410,2023-10-06T16:15:00,2023-10-06T18:25:00,2023-10-06T19:20:00,2023-10-06T20:15:00,1635.89,1648.64,1648.39,1645.33,1643.805733,1643.859121,1648.64,1647.569017,1643.83,1643.859121,1661.237424,false,11,26,11,11,0.002922,0.376344,0.007764,7.404769,3e-6,7.407706,-0.000059,2.539743,-0.001858,-0.185636,-0.239329,-0.675366,-22.559855,-0.225599,3.996287,固定持有期
baseline,bear_flag,flag,short,185443,185465,185475,185474,185485,185465,185467,185474,2023-10-06T21:35:00,2023-10-06T23:25:00,2023-10-07T00:15:00,2023-10-07T01:05:00,1657.78,1642.84,1645.51,1644.43,1642.84,1645.351223,1644.654704,1645.431332,1645.37,1645.431332,1630.680578,false,10,22,10,10,0.001539,0.169982,0.009053,7.404182,0.000153,7.405286,0.000047,4.409785,0.000657,0.065633,0.072523,1079999999.9997,2.564627,0.025646,3.998687,固定持有期
baseline,bear_pennant,pennant,short,185443,185476,185488,185487,185500,185476,185480,185477,2023-10-06T21:35:00,2023-10-07T00:20:00,2023-10-07T01:20:00,2023-10-07T02:20:00,1657.78,1643.56,1643.2,1641.76,1643.56,1643.690701,1647.284631,1645.051748,1646.62,1645.051748,1629.105063,false,12,33,12,12,0.00186,0.215919,0.008615,7.40462,7e-6,7.406884,-0.000113,3.878826,0.000877,0.087634,0.10177,0.777643,4.765141,0.047651,3.998247,固定持有期
baseline,bear_flag,flag,short,185477,185508,185518,185517,185528,185508,185514,185514,2023-10-07T00:25:00,2023-10-07T03:00:00,2023-10-07T03:50:00,2023-10-07T04:40:00,1646.62,1639.82,1641.0,1641.1,1639.82,1642.116171,1641.306412,1643.079441,1642.37,1643.079441,1634.223209,false,10,31,10,10,0.001554,0.375485,0.004138,7.402342,0.00014,7.403248,0.000108,2.837933,-0.000061,-0.006094,-0.014725,-0.04809,-4.609506,-0.046095,4.000122,固定持有期
baseline,bear_pennant,pennant,short,185477,185519,185530,185529,185541,185519,185523,185523,2023-10-07T00:25:00,2023-10-07T03:55:00,2023-10-07T04:50:00,2023-10-07T05:45:00,1646.62,1640.63,1640.73,1639.21,1640.63,1641.224506,1642.61566,1641.830214,1642.33,1641.830214,1634.761426,false,11,42,11,11,0.001036,0.284177,0.003644,7.402836,0.000033,7.404045,-0.000043,3.638634,0.000927,0.092642,0.254322,1.381549,5.266022,0.05266,3.998147,固定持有期
baseline,bear_flag,flag,short,185477,185546,185557,185556,185568,185546,185551,185551,2023-10-07T00:25:00,2023-10-07T06:10:00,2023-10-07T07:05:00,2023-10-07T08:00:00,1646.62,1636.65,1636.5,1635.3,1636.65,1637.14647,1638.415857,1638.556974,1638.48,1638.556974,1626.591275,false,11,69,11,11,0.001118,0.184006,0.006073,7.400407,0.000028,7.401485,8e-6,5.769849,0.000734,0.073327,0.120783,0.583381,3.334189,0.033342,3.998533,固定持有期
baseline,bear_flag,flag,short,185477,185568,185579,185578,185590,185577,185572,185578,2023-10-07T00:25:00,2023-10-07T08:00:00,2023-10-07T08:55:00,2023-10-07T09:50:00,1646.62,1635.3,1641.67,1637.58,1635.31579,1642.045671,1637.718964,1643.585987,1642.1,1643.585987,1630.38403,false,11,91,11,11,0.00415,0.601534,0.006898,7.399591,0.000373,7.40106,0.000325,4.306541,0.002494,0.249137,0.3616,2.13467,20.918638,0.209186,3.995017,固定持有期
baseline,bear_pennant,pennant,short,185655,185679,185689,185688,185699,185679,185682,185682,2023-10-07T15:15:00,2023-10-07T17:15:00,2023-10-07T18:05:00,2023-10-07T18:55:00,1641.54,1634.0,1635.12,1634.32,1634.0,1636.10697,1639.001965,1636.829756,1638.35,1636.829756,1627.609489,false,10,24,10,10,0.002659,0.577485,0.004604,7.398786,0.000129,7.401843,-0.000133,1.998988,0.000489,0.048926,0.106299,0.467903,0.893586,0.008936,3.999021,固定持有期
baseline,bear_flag,flag,short,185682,185717,185731,185730,185745,185717,185722,185730,2023-10-07T17:30:00,2023-10-07T20:25:00,2023-10-07T21:35:00,2023-10-07T22:45:00,1638.35,1629.98,1632.14,1634.72,1629.98,1632.743586,1632.354048,1633.575007,1633.46,1633.575007,1623.801726,false,14,35,14,14,0.002133,0.416393,0.005122,7.396323,0.000121,7.397778,0.000053,2.440947,-0.001579,-0.158075,-0.308382,-1.797901,-19.810629,-0.198106,4.003161,固定持有期
baseline,bull_flag,flag,long,185717,185753,185763,185762,185773,185760,185753,185760,2023-10-07T20:25:00,2023-10-07T23:25:00,2023-10-08T00:15:00,2023-10-08T01:05:00,1629.98,1634.88,1634.31,1635.62,1633.393994,1632.616915,1634.88,1633.773118,1632.85,1632.616915,1639.223017,false,10,36,10,10,0.001242,0.413922,0.003002,7.398415,-0.000048,7.399325,-0.000068,2.88955,0.000801,0.080156,0.266932,0.773736,4.014012,0.04014,4.001603,固定持有期
baseline,bear_flag,flag,short,185808,185829,185839,185838,185849,185829,185832,185836,2023-10-08T04:00:00,2023-10-08T05:45:00,2023-10-08T06:35:00,2023-10-08T07:25:00,1638.82,1626.16,1628.82,1627.24,1626.16,1629.58935,1628.537511,1630.746856,1630.1,1630.746856,1616.237251,false,10,21,10,10,0.00242,0.312048,0.007755,7.393977,0.000211,7.395438,0.000136,2.762778,0.00097,0.097003,0.125144,0.819988,5.702214,0.057022,3.99806,固定持有期
baseline,bear_flag,flag,short,185836,185858,185868,185867,185878,185858,185862,185862,2023-10-08T06:20:00,2023-10-08T08:10:00,2023-10-08T09:00:00,2023-10-08T09:50:00,1630.1,1625.58,1626.78,1622.28,1625.58,1627.575238,1628.585653,1628.746525,1628.65,1628.746525,1622.269206,true,10,22,10,10,0.001887,0.679506,0.002777,7.39362,0.000123,7.395467,0.00001,1.762994,0.00277,0.27662,0.997604,2.288301,23.66754,0.236675,3.994468,固定持有期
baseline,bear_flag,flag,short,185870,185902,185912,185911,185922,185911,185907,185908,2023-10-08T09:10:00,2023-10-08T11:50:00,2023-10-08T12:40:00,2023-10-08T13:30:00,1628.92,1616.64,1621.5,1628.46,1616.656093,1622.605972,1618.357338,1626.272316,1622.76,1626.272316,1609.275937,false,10,32,10,10,0.003778,0.499317,0.007567,7.388115,0.000367,7.389167,0.000488,2.481641,-0.004283,-0.429232,-0.566006,-1.458411,-46.931804,-0.469318,4.008585,固定持有期
baseline,bull_flag,flag,long,186248,186269,186279,186278,186289,186273,186278,186275,2023-10-09T16:40:00,2023-10-09T18:25:00,2023-10-09T19:15:00,2023-10-09T20:05:00,1554.42,1581.6,1579.11,1581.21,1578.009032,1575.537613,1581.584195,1578.724237,1576.69,1575.537613,1606.72172,false,10,21,10,10,0.003109,0.179369,0.017335,7.363919,-0.000157,7.366182,-0.000181,4.185052,0.001329,0.132986,0.076667,0.587842,9.295971,0.09296,4.00266,固定持有期
baseline,bull_flag,flag,long,186348,186371,186381,186380,186391,186373,186371,186377,2023-10-10T01:00:00,2023-10-10T02:55:00,2023-10-10T03:45:00,2023-10-10T04:35:00,1576.26,1589.27,1584.36,1583.66,1586.072525,1582.662836,1589.27,1584.220327,1584.01,1582.662836,1597.436855,false,10,23,10,10,0.003315,0.403315,0.00822,7.369016,-0.000215,7.37103,-0.000318,2.407671,-0.000442,-0.044182,-0.053762,-0.412453,-8.417304,-0.084173,3.999116,固定持有期
baseline,bear_flag,flag,short,186371,186398,186408,186407,186418,186403,186405,186405,2023-10-10T02:55:00,2023-10-10T05:10:00,2023-10-10T06:00:00,2023-10-10T06:50:00,1589.27,1582.03,1585.55,1588.22,1581.484142,1585.198036,1582.645421,1587.339763,1585.93,1587.339763,1578.326947,false,10,27,10,10,0.002462,0.539241,0.004566,7.366119,0.000235,7.366853,0.000296,2.192674,-0.001683,-0.168396,-0.368497,-1.491818,-20.84295,-0.20843,4.003368,固定持有期
baseline,bull_flag,flag,long,186585,186637,186647,186646,186657,186645,186646,186645,2023-10-10T20:45:00,2023-10-11T01:05:00,2023-10-11T01:55:00,2023-10-11T02:45:00,1556.19,1574.69,1572.79,1559.72,1573.352812,1569.162914,1574.674699,1571.358716,1570.0,1569.162914,1591.487341,false,10,52,10,10,0.002983,0.252397,0.011818,7.360964,-0.000267,7.361804,-0.000211,4.457203,-0.008345,-0.831007,-0.706115,-3.603444,-87.084112,-0.870841,3.98338,固定持有期
baseline,bull_pennant,pennant,long,186698,186741,186755,186754,186769,186746,186741,186746,2023-10-11T06:10:00,2023-10-11T09:45:00,2023-10-11T10:55:00,2023-10-11T12:05:00,1551.0,1576.52,1575.41,1575.4,1571.599692,1574.065798,1576.52,1575.309121,1572.48,1574.065798,1601.33164,false,14,43,14,14,0.002566,0.157224,0.01632,7.359849,0.000112,7.362975,-0.000055,5.044784,-6e-6,-0.000635,-0.000389,-0.007439,-4.063463,-0.040635,3.999987,固定持有期
baseline,bull_flag,flag,long,186698,186756,186766,186765,186776,186763,186759,186763,2023-10-11T06:10:00,2023-10-11T11:00:00,2023-10-11T11:50:00,2023-10-11T12:40:00,1551.0,1577.69,1572.03,1569.89,1577.090906,1569.081441,1578.942661,1571.346617,1571.48,1569.081441,1599.08189,false,10,58,10,10,0.003944,0.231153,0.017062,7.363337,-0.000509,7.364511,-0.000482,4.915684,-0.001362,-0.13613,-0.07984,-0.725778,-17.610249,-0.176102,3.997277,固定持有期
baseline,bear_flag,flag,short,186804,186826,186836,186835,186846,186835,186832,186832,2023-10-11T15:00:00,2023-10-11T16:50:00,2023-10-11T17:40:00,2023-10-11T18:30:00,1571.52,1553.03,1554.29,1553.99,1552.874422,1555.180791,1553.844581,1561.444363,1558.4,1561.444363,1536.002723,false,10,22,10,10,0.003452,0.291649,0.011835,7.347863,0.000148,7.348488,0.000488,2.937269,0.000193,0.019301,0.01631,0.041932,-2.069472,-0.020695,3.999614,固定持有期
baseline,bull_pennant,pennant,long,186841,186861,186871,186870,186881,186864,186861,186864,2023-10-11T18:05:00,2023-10-11T19:45:00,2023-10-11T20:35:00,2023-10-11T21:25:00,1548.5,1564.26,1563.3,1562.69,1560.021894,1562.149929,1564.26,1563.353824,1560.66,1562.149929,1579.210628,false,10,20,10,10,0.002304,0.227536,0.010126,7.352455,0.000136,7.355168,-0.000058,3.436949,-0.00039,-0.03902,-0.038541,-0.530402,-7.901222,-0.079012,3.99922,固定持有期
baseline,bull_flag,flag,long,186841,186895,186905,186904,186915,186900,186904,186901,2023-10-11T18:05:00,2023-10-11T22:35:00,2023-10-11T23:25:00,2023-10-12T00:15:00,1548.5,1567.14,1565.61,1562.84,1565.152764,1562.668223,1567.124498,1565.497362,1563.75,1562.668223,1584.455961,false,10,54,10,10,0.002166,0.180979,0.011966,7.355739,-0.000159,7.356998,-0.000104,5.475301,-0.001771,-0.176928,-0.147995,-0.941608,-21.689246,-0.216892,3.996461,固定持有期
baseline,bear_flag,flag,short,187054,187087,187097,187096,187107,187096,187089,187095,2023-10-12T11:50:00,2023-10-12T14:35:00,2023-10-12T15:25:00,2023-10-12T16:15:00,1553.0,1538.56,1540.05,1543.67,1538.575255,1543.570226,1541.708916,1547.422787,1545.84,1547.422787,1525.730411,false,10,33,10,10,0.004721,0.505323,0.009342,7.338612,0.000324,7.340647,0.00037,2.50736,-0.002348,-0.235057,-0.251328,-0.490995,-27.510431,-0.275104,4.004701,固定持有期
baseline,bull_flag,flag,long,187122,187147,187158,187157,187169,187152,187147,187152,2023-10-12T17:30:00,2023-10-12T19:35:00,2023-10-12T20:30:00,2023-10-12T21:25:00,1523.42,1534.0,1533.97,1535.21,1531.477668,1529.349605,1534.0,1531.713832,1530.51,1529.349605,1544.623269,false,11,25,11,11,0.002278,0.329103,0.006921,7.333988,-0.000126,7.335634,-0.000136,2.732227,0.000808,0.080836,0.116753,0.268375,4.081983,0.04082,4.001617,固定持有期
baseline,bull_flag,flag,long,187122,187178,187194,187193,187210,187191,187187,187191,2023-10-12T17:30:00,2023-10-12T22:10:00,2023-10-12T23:30:00,2023-10-13T00:50:00,1523.42,1539.18,1539.11,1543.07,1536.492408,1535.418745,1539.164794,1538.942945,1535.62,1535.418745,1555.032315,false,16,56,16,16,0.002316,0.22499,0.010292,7.337257,-0.000044,7.338995,-9e-6,4.066783,0.00257,0.257292,0.249671,1.072806,21.724009,0.21724,4.005146,固定持有期
baseline,bear_flag,flag,short,187206,187230,187241,187240,187252,187239,187238,187238,2023-10-13T00:30:00,2023-10-13T02:30:00,2023-10-13T03:25:00,2023-10-13T04:20:00,1544.87,1540.54,1540.39,1540.32,1540.555321,1540.573262,1541.699329,1542.566568,1542.33,1542.566568,1536.072557,false,11,24,11,11,0.001161,0.413735,0.002807,7.339898,1e-6,7.340641,0.000051,2.32293,0.000045,0.004544,0.016191,0.032161,-3.545479,-0.035455,3.999909,固定持有期
baseline,bear_flag,flag,short,187206,187246,187265,187264,187284,187255,187260,187260,2023-10-13T00:30:00,2023-10-13T03:50:00,2023-10-13T05:25:00,2023-10-13T07:00:00,1544.87,1537.49,1541.5,1541.11,1536.533214,1541.44945,1538.383498,1544.475491,1542.87,1544.475491,1534.136099,false,19,40,19,19,0.003493,0.72947,0.004789,7.337284,0.000168,7.338487,0.000208,1.66462,0.000253,0.0253,0.052841,0.131071,-1.469491,-0.014695,3.999494,固定持有期
