trade_no,conf_idx,exit_idx,entry_time,exit_time,side,family,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
3509,264879,264889,2024-07-08T17:15:00,2024-07-08T18:05:00,short,bear_flag,-0.21131,-75.283757,4.014254,-36.774527,-18761.445194000033,-0.8761445194000033,1.2098789715,-2.0860234909000033,-1.724158812607318
3510,264927,264937,2024-07-08T21:15:00,2024-07-08T22:05:00,long,bull_flag,0.265244,45.524812,4.009907,-36.509282999999996,-18715.920382000033,-0.8715920382000033,1.2098789715,-2.081471009700003,-1.7203960550859143
3511,265024,265034,2024-07-09T05:20:00,2024-07-09T06:10:00,long,bull_flag,0.137562,24.284131,4.005658,-36.371720999999994,-18691.636251000033,-0.8691636251000034,1.2098789715,-2.0790425966000035,-1.718388901348058
3512,265104,265114,2024-07-09T12:00:00,2024-07-09T12:50:00,short,bear_flag,0.134217,9.807962,3.997239,-36.237503999999994,-18681.828289000034,-0.8681828289000035,1.2098789715,-2.0780618004000035,-1.7175782448914176
3513,265218,265228,2024-07-09T21:30:00,2024-07-09T22:20:00,long,bull_flag,-0.566412,-44.644133,3.99187,-36.803915999999994,-18726.472422000035,-0.8726472422000036,1.2098789715,-2.0825262137000036,-1.7212682117436104
3514,265312,265323,2024-07-10T05:20:00,2024-07-10T06:15:00,long,bull_flag,-0.083085,-23.93904,3.996011,-36.88700099999999,-18750.411462000036,-0.8750411462000038,1.2098789715,-2.084920117700004,-1.7232468427111627
3515,265331,265341,2024-07-10T06:55:00,2024-07-10T07:45:00,short,bear_flag,0.558768,41.782885,3.990845,-36.32823299999999,-18708.628577000036,-0.8708628577000037,1.2098789715,-2.0807418292000035,-1.7197933662904428
3516,265486,265496,2024-07-10T19:50:00,2024-07-10T20:40:00,short,bear_flag,0.121684,17.354383,3.99573,-36.20654899999999,-18691.274194000034,-0.8691274194000036,1.2098789715,-2.0790063909000036,-1.7183589762887317
3517,265643,265653,2024-07-11T08:55:00,2024-07-11T09:45:00,long,bull_flag,0.132498,24.120076,4.005625,-36.07405099999999,-18667.154118000035,-0.8667154118000036,1.2098789715,-2.0765943833000033,-1.7163653821716196
3518,266125,266135,2024-07-13T01:05:00,2024-07-13T01:55:00,long,bull_pennant,-0.057131,-12.748106,3.99825,-36.13118199999999,-18679.902224000034,-0.8679902224000036,1.2098789715,-2.0778691939000034,-1.7174190500425635
3519,266140,266152,2024-07-13T02:20:00,2024-07-13T03:20:00,long,bull_flag,0.007502,-2.847869,4.00023,-36.123679999999986,-18682.750093000035,-0.8682750093000036,1.2098789715,-2.0781539808000034,-1.7176544346609495
3520,266319,266331,2024-07-13T17:15:00,2024-07-13T18:15:00,long,bull_flag,0.219545,7.713691,4.002343,-35.90413499999999,-18675.036402000034,-0.8675036402000036,1.2098789715,-2.0773826117000036,-1.7170168757660762
3521,266442,266452,2024-07-14T03:30:00,2024-07-14T04:20:00,short,bear_flag,-1.237036,-84.254333,4.016048,-37.14117099999999,-18759.290735000035,-0.8759290735000036,1.2098789715,-2.085808045000004,-1.723980740333087
3522,266476,266486,2024-07-14T06:20:00,2024-07-14T07:10:00,long,bull_pennant,-0.271601,-36.202397,3.993558,-37.41277199999999,-18795.493132000036,-0.8795493132000036,1.2098789715,-2.089428284700004,-1.7269729732632215
3523,266529,266544,2024-07-14T10:45:00,2024-07-14T12:00:00,long,bull_flag,0.051408,1.029002,4.001006,-37.36136399999999,-18794.464130000037,-0.8794464130000037,1.2098789715,-2.089325384500004,-1.7268879232686158
3524,266583,266593,2024-07-14T15:15:00,2024-07-14T16:05:00,short,bear_flag,-0.111378,-13.547729,4.001909,-37.47274199999999,-18808.01185900004,-0.880801185900004,1.2098789715,-2.090680157400004,-1.7280076822956865
3525,266674,266684,2024-07-14T22:50:00,2024-07-14T23:40:00,long,bull_flag,0.131288,27.996803,4.006401,-37.34145399999999,-18780.01505600004,-0.8780015056000041,1.2098789715,-2.087880477100004,-1.7256936654675994
3526,266802,266812,2024-07-15T09:30:00,2024-07-15T10:20:00,long,bull_flag,-0.164179,-28.19914,3.995159,-37.50563299999999,-18808.21419600004,-0.8808214196000042,1.2098789715,-2.090700391100004,-1.7280244060345702
3527,266833,266843,2024-07-15T12:05:00,2024-07-15T12:55:00,short,bear_flag,-0.045272,-7.68196,4.000736,-37.550904999999986,-18815.896156000043,-0.8815896156000043,1.2098789715,-2.091468587100004,-1.7286593422704217
3528,266987,266997,2024-07-16T00:55:00,2024-07-16T01:45:00,long,bull_flag,0.0307,2.802733,4.001361,-37.52020499999998,-18813.093423000042,-0.8813093423000042,1.2098789715,-2.0911883138000045,-1.7284276882731193
3529,267056,267066,2024-07-16T06:40:00,2024-07-16T07:30:00,short,bear_flag,0.267753,47.240895,3.989754,-37.252451999999984,-18765.852528000043,-0.8765852528000044,1.2098789715,-2.0864642243000047,-1.7245230915231295
3530,267089,267101,2024-07-16T09:25:00,2024-07-16T10:25:00,short,bear_flag,-0.16503,-42.615593,4.007722,-37.417481999999985,-18808.46812100004,-0.8808468121000044,1.2098789715,-2.0907257836000044,-1.7280453936710183
3531,267114,267124,2024-07-16T11:30:00,2024-07-16T12:20:00,long,bull_pennant,0.092375,12.382141,4.003277,-37.32510699999999,-18796.085980000043,-0.8796085980000043,1.2098789715,-2.0894875695000046,-1.7270219738669161
3532,267135,267145,2024-07-16T13:15:00,2024-07-16T14:05:00,long,bull_flag,-0.316899,-73.286555,3.98614,-37.64200599999999,-18869.372535000042,-0.8869372535000044,1.2098789715,-2.0968162250000044,-1.73307931982683
3533,267178,267188,2024-07-16T16:50:00,2024-07-16T17:40:00,long,bull_flag,0.016017,1.138416,4.001028,-37.62598899999999,-18868.23411900004,-0.8868234119000042,1.2098789715,-2.0967023834000043,-1.7329852264483334
3534,267206,267216,2024-07-16T19:10:00,2024-07-16T20:00:00,long,bull_flag,0.372943,18.524262,4.004506,-37.25304599999999,-18849.70985700004,-0.8849709857000043,1.2098789715,-2.0948499572000046,-1.7314541425600802
3535,267240,267250,2024-07-16T22:00:00,2024-07-16T22:50:00,short,bear_flag,0.099931,10.015831,3.997197,-37.15311499999999,-18839.69402600004,-0.8839694026000042,1.2098789715,-2.0938483741000042,-1.7306263051287392
3536,267289,267299,2024-07-17T02:05:00,2024-07-17T02:55:00,long,bull_flag,-0.108711,-34.933058,3.993812,-37.26182599999999,-18874.62708400004,-0.887462708400004,1.2098789715,-2.097341679900004,-1.7335136235153616
