family,direction,pattern_kind,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,conf_time,exit_time,base_price,tip_price,conf_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,flag_width,flag_height_log,flag_height_ratio,pole_width,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,hold_bars,forward_log_return,flag_quality_score,target_price,target_hit,max_favorable_log_return,future_return_r
bull_flag,long,flag,821,859,869,868,879,862,865,868,2022-01-03T20:25:00,2022-01-03T23:35:00,2022-01-04T00:25:00,2022-01-04T01:15:00,3683.359999999999,3771.7100000000028,3764.210000000003,3752.84,3764.573818527764,3746.3919093507225,3772.2125518819307,3761.7307980562177,3748.17,3746.3919093507225,10,0.006260758653487741,0.264132477952923,38,0.02370310043660595,8.233389938216732,-0.00048414399294017965,8.235416992081428,-0.0002782542979634222,10,-0.003025125194307421,3.7915873664992437,3854.4992884485973,false,0.0,-0.12762571725155247
bear_flag,short,flag,859,890,900,899,910,890,896,896,2022-01-03T23:35:00,2022-01-04T02:10:00,2022-01-04T03:00:00,2022-01-04T03:50:00,3771.7100000000028,3714.9999999999973,3721.520000000002,3747.1,3714.9999999999973,3726.7872766081496,3724.1591953451707,3735.9179509953224,3731.21,3735.9179509953224,10,0.004353899663584571,0.2873898846239221,31,0.015149801355333281,8.220133957151859,0.00031678643926486873,8.222596385964785,0.0003152451417765392,10,-0.006850020492045417,3.327756153231207,3665.5646377902826,false,0.0,-0.4521524956915663
bull_flag,long,flag,890,918,928,927,938,923,918,924,2022-01-04T02:10:00,2022-01-04T04:30:00,2022-01-04T05:20:00,2022-01-04T06:10:00,3714.9999999999973,3748.4700000000003,3742.339999999999,3746.14,3735.06187982592,3724.8251437934364,3748.4700000000003,3735.365569485367,3729.92,3724.8251437934364,10,0.0049609710231344195,0.5531193634976224,28,0.008969078557951704,8.225519664986818,-0.0002744476538439685,8.22910303570981,-0.00035020662295946124,10,0.0010148922948776118,2.2047568166949176,3776.0563175773905,false,0.001036247381925648,0.11315457750984242
bull_flag,long,flag,924,962,973,972,984,969,967,969,2022-01-04T05:00:00,2022-01-04T08:10:00,2022-01-04T09:05:00,2022-01-04T10:00:00,3729.9200000000005,3775.0800000000004,3775.6600000000008,3767.52,3767.333595360399,3764.1855668253957,3775.3085964457437,3772.8041375303274,3765.33,3764.1855668253957,11,0.0025860677161571033,0.21488268334302965,38,0.012034788824880849,8.234122761074074,-0.00007599646838210068,8.236237405744834,-0.00006032715715804861,11,-0.0021582417918395436,4.1740394565413075,3821.3737969715175,false,0.0,-0.17933358227088886
bull_flag,long,flag,924,973,983,982,993,981,977,981,2022-01-04T05:00:00,2022-01-04T09:05:00,2022-01-04T09:55:00,2022-01-04T10:45:00,3729.9200000000005,3775.6600000000008,3765.309999999998,3802.16,3773.2029103153272,3759.5042529714747,3779.164410642392,3764.769865845063,3762.24,3759.5042529714747,10,0.003560677159075709,0.2921361655802018,49,0.012188416151776238,8.235679498087636,-0.00036371180103255394,8.23725820879168,-0.0003816195035415773,10,0.009739131115196642,4.013836774397173,3811.4839874849845,false,0.009739131115196642,0.799048128478723
bull_flag,long,flag,981,1007,1017,1016,1027,1012,1016,1013,2022-01-04T09:45:00,2022-01-04T11:55:00,2022-01-04T12:45:00,2022-01-04T13:35:00,3762.240000000001,3836.1899999999973,3820.7200000000007,3844.25,3828.7064872482597,3810.315650621992,3836.1529917234925,3820.7194434424623,3819.37,3810.315650621992,10,0.0043941990043183665,0.2257468515417167,26,0.019465161858553515,8.2502822933415,-0.0004814980720172471,8.252225318347614,-0.0004031298500286102,10,0.006139638880227949,3.6978443770194667,3895.8194737177823,false,0.006139638880227949,0.3154167905123289
bear_flag,short,flag,1124,1152,1162,1161,1172,1152,1155,1159,2022-01-04T21:40:00,2022-01-05T00:00:00,2022-01-05T00:50:00,2022-01-05T01:40:00,3829.5700000000015,3772.640000000002,3801.589999999997,3802.84,3772.640000000002,3805.826665997491,3790.325436958547,3809.3740576942764,3802.59,3809.3740576942764,10,0.007907391869665048,0.527951254329803,28,0.014977503708562878,8.235530300622738,0.000875820389398611,8.240207161661473,0.000501300364321702,10,-0.0003287557413926834,2.256468556669418,3745.075947847928,false,0.0005788727404709704,-0.021949968952752016
bear_flag,short,flag,1272,1305,1315,1314,1325,1309,1307,1314,2022-01-05T10:00:00,2022-01-05T12:45:00,2022-01-05T13:35:00,2022-01-05T14:25:00,3841.820000000003,3771.46,3804.9100000000008,3810.61,3767.544524328978,3806.302174425081,3783.148521563743,3810.384005691096,3807.28,3810.384005691096,10,0.00945282902624811,0.5114055231947087,33,0.018484018254627088,8.234178748434529,0.0010234690496253975,8.238311884122409,0.0007173367814779826,10,-0.0014969433641827123,2.493237231095685,3735.225978468536,false,0.0015860514990730934,-0.08098581940147044
bear_flag,short,flag,1272,1327,1338,1337,1349,1329,1330,1337,2022-01-05T10:00:00,2022-01-05T14:35:00,2022-01-05T15:30:00,2022-01-05T16:25:00,3841.820000000003,3793.3599999999988,3813.6200000000017,3819.13,3788.599777257465,3814.910438128528,3815.456487082947,3828.7962934860334,3820.59,3828.7962934860334,11,0.007152691071707906,0.5634683293979214,55,0.01269404276785302,8.239751777901342,0.0006291535724986223,8.24681559241435,0.0003172869707059602,11,-0.001443778705480625,3.06483358282286,3765.5157095335,false,0.0018083163837694372,-0.1137367135028816
bear_flag,short,flag,1337,1371,1381,1380,1391,1371,1376,1376,2022-01-05T15:25:00,2022-01-05T18:15:00,2022-01-05T19:05:00,2022-01-05T19:55:00,3820.5900000000006,3730.6099999999983,3734.1599999999967,3653.62,3730.6099999999983,3741.206157953415,3747.6431924543613,3759.0855281966897,3753.36,3759.0855281966897,10,0.006079679655238479,0.25509393227293464,34,0.023833101795355915,8.224327038140832,0.00028363024016944124,8.22888243937468,0.000304855684278306,10,0.021804436766020174,3.712074761849048,3646.2155419974347,true,0.021804436766020174,0.9148803606532221
bear_flag,short,flag,1337,1422,1432,1431,1442,1422,1424,1431,2022-01-05T15:25:00,2022-01-05T22:30:00,2022-01-05T23:20:00,2022-01-06T00:10:00,3820.5900000000006,3422.7699999999995,3551.109999999999,3534.75,3422.7699999999995,3543.6138502259037,3530.9692129892696,3544.2932137079656,3542.99,3544.2932137079656,10,0.03452083864316613,0.3139551091585781,85,0.1099546961847011,8.138205443751486,0.0034696903297181496,8.16932767682758,0.0003766366719930596,10,0.004617655180878089,5.311101245041186,3181.3496802064583,false,0.00741100056712618,0.04199597962711283
bear_flag,short,flag,1437,1495,1505,1504,1515,1504,1499,1503,2022-01-05T23:45:00,2022-01-06T04:35:00,2022-01-06T05:25:00,2022-01-06T06:15:00,3552.490000000002,3413.3,3468.9899999999984,3463.44,3413.3276628212434,3477.868637280381,3424.122049714161,3488.5014612414266,3473.64,3488.5014612414266,10,0.017523470235698113,0.43842433391020097,58,0.039969200795518134,8.13544294864117,0.0018731975945157008,8.138600381986796,0.001862716026625696,10,0.0016011704945402272,3.6885371764125052,3333.0716108982683,false,0.006666758845762288,0.0400601078498365
bear_flag,short,flag,1529,1559,1572,1571,1585,1559,1561,1569,2022-01-06T07:25:00,2022-01-06T09:55:00,2022-01-06T11:00:00,2022-01-06T12:05:00,3461.470000000001,3307.499999999998,3353.1600000000026,3336.05,3307.499999999998,3351.8498713029503,3329.1691589371976,3367.7120790789018,3356.24,3367.7120790789018,13,0.014628682747797939,0.3215043009567078,30,0.0455007373284495,8.10394789598911,0.0010245982163392662,8.11047805002307,0.000885448805811929,13,0.00511571241290909,2.789303901112881,3204.007748153241,false,0.0067687317990294815,0.11243141789068267
bull_flag,long,flag,1589,1615,1625,1624,1635,1622,1624,1622,2022-01-06T12:25:00,2022-01-06T14:35:00,2022-01-06T15:25:00,2022-01-06T16:15:00,3318.9500000000003,3420.900000000001,3378.0599999999977,3406.26,3408.113143717482,3344.1757687085014,3420.8671133227504,3372.8708323673563,3363.23,3344.1757687085014,10,0.017001852612455792,0.5619479943230745,26,0.03025520650347069,8.133914086845735,-0.0018938551609668697,8.13764933982757,-0.0014129800083416244,10,0.008313334987716914,2.107714461233665,3481.825714156584,false,0.008313334987716914,0.2747736984298309
bear_pennant,short,pennant,1681,1707,1717,1716,1727,1707,1711,1711,2022-01-06T20:05:00,2022-01-06T22:15:00,2022-01-06T23:05:00,2022-01-06T23:55:00,3452.219999999997,3417.9100000000017,3420.439999999999,3404.6,3417.9100000000017,3423.8800745628632,3435.22709133049,3431.0358980591413,3433.55,3431.0358980591413,10,0.004565458213548368,0.4570829302789261,26,0.009988249201873245,8.136784532141036,0.00017451795547743882,8.141838313484456,-0.0001220807824681717,10,0.00464173937159984,2.3526720782022235,3386.4458465567122,false,0.00464173937159984,0.46472002027435455
bear_flag,short,flag,1711,1739,1753,1752,1767,1744,1741,1752,2022-01-06T22:35:00,2022-01-07T00:55:00,2022-01-07T02:05:00,2022-01-07T03:15:00,3433.5500000000006,3366.2800000000016,3377.3700000000013,3354.49,3359.141840767357,3390.140170764532,3379.146175048169,3393.268177963071,3391.65,3393.268177963071,14,0.007508251545541356,0.3794646090046193,28,0.019786434274427833,8.119440815802433,0.0006561237160976815,8.125378345633054,0.0002978896161290511,14,0.006797553157898761,2.3811751234821905,3311.2006767339944,false,0.00813695426708172,0.3435461419485764
