trade_no,exit_idx,exit_time,side,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
464,31268,2022-04-19T13:40:00,short,-1.0,-60.209203,4.01124,10.024121000000022,-514.4518980000003,0.9485548102,1.1345936624,-0.18603885219999994,-0.16396958520504423
465,31361,2022-04-19T21:25:00,long,-0.167998,-14.614239,3.997877,9.856123000000022,-529.0661370000003,0.9470933863,1.1345936624,-0.18750027609999997,-0.16525764448867242
466,31396,2022-04-20T00:20:00,long,-1.0,-64.209493,3.987956,8.856123000000022,-593.2756300000002,0.940672437,1.1345936624,-0.1939212253999999,-0.17091689459096693
467,31447,2022-04-20T04:35:00,long,-0.128149,-11.942099,3.998411,8.727974000000021,-605.2177290000002,0.9394782271,1.1345936624,-0.19511543529999997,-0.17196943872158899
468,31460,2022-04-20T05:40:00,short,-1.0,-40.823944,4.007363,7.727974000000021,-646.0416730000002,0.9353958327,1.1345936624,-0.19919782969999988,-0.1755675501294779
469,31515,2022-04-20T10:15:00,short,-0.358504,-27.888866,4.004777,7.369470000000021,-673.9305390000002,0.9326069461,1.1345936624,-0.20198671629999998,-0.1780255989379833
470,31616,2022-04-20T18:40:00,long,-1.0,-90.132559,3.98277,6.369470000000021,-764.0630980000002,0.9235936901999999,1.1345936624,-0.2109999722,-0.18596963758256224
471,31699,2022-04-21T01:35:00,short,-1.0,-44.28182,4.008055,5.369470000000021,-808.3449180000002,0.9191655082,1.1345936624,-0.21542815419999994,-0.18987251677777395
472,31746,2022-04-21T05:30:00,short,0.728495,24.597292,3.994282,6.097965000000021,-783.7476260000002,0.9216252374,1.1345936624,-0.2129684249999999,-0.18770457835055143
473,31776,2022-04-21T08:00:00,long,1.8,88.736446,4.018551,7.8979650000000206,-695.0111800000002,0.930498882,1.1345936624,-0.20409478039999995,-0.17988358930921522
474,31869,2022-04-21T15:45:00,short,1.8,141.858769,3.970834,9.697965000000021,-553.1524110000003,0.9446847588999999,1.1345936624,-0.1899089035,-0.16738054317903261
475,31949,2022-04-21T22:25:00,long,-1.0,-81.613077,3.984474,8.697965000000021,-634.7654880000002,0.9365234512,1.1345936624,-0.1980702111999999,-0.1745736978479353
476,31993,2022-04-22T02:05:00,short,-1.0,-66.622678,4.012522,7.697965000000021,-701.3881660000002,0.9298611834,1.1345936624,-0.2047324789999999,-0.18044563951373604
477,32026,2022-04-22T04:50:00,short,-1.0,-43.597898,4.007918,6.697965000000021,-744.9860640000002,0.9255013935999999,1.1345936624,-0.20909226879999998,-0.1842882396837192
478,32056,2022-04-22T07:20:00,short,1.8,60.299024,3.987143,8.497965000000022,-684.6870400000001,0.931531296,1.1345936624,-0.20306236639999997,-0.1789736476849899
479,32087,2022-04-22T09:55:00,long,-1.0,-140.002006,3.972794,7.497965000000022,-824.6890460000002,0.9175310954,1.1345936624,-0.21706256699999993,-0.19131304377361724
480,32156,2022-04-22T15:40:00,long,-1.0,-92.55405,3.982286,6.497965000000022,-917.2430960000002,0.9082756904,1.1345936624,-0.22631797199999992,-0.1994705060499551
481,32297,2022-04-23T03:25:00,short,0.611414,44.125209,3.990377,7.109379000000022,-873.1178870000001,0.9126882113,1.1345936624,-0.22190545109999993,-0.19558143012239682
482,32358,2022-04-23T08:30:00,short,-1.0,-47.984205,4.008795,6.109379000000022,-921.1020920000001,0.9078897908,1.1345936624,-0.22670387159999994,-0.19981062746327571
483,32400,2022-04-23T12:00:00,short,0.322214,8.443579,3.997512,6.431593000000022,-912.6585130000001,0.9087341487,1.1345936624,-0.2258595136999999,-0.19906643337160945
484,32449,2022-04-23T16:05:00,short,-1.0,-46.77477,4.008553,5.431593000000022,-959.4332830000001,0.9040566717,1.1345936624,-0.2305369906999999,-0.20318903440051506
485,32494,2022-04-23T19:50:00,short,1.146197,48.169852,3.989568,6.577790000000022,-911.2634310000001,0.9088736569,1.1345936624,-0.22572000549999993,-0.19894347463790307
486,32616,2022-04-24T06:00:00,long,0.395297,22.185951,4.005238,6.973087000000022,-889.07748,0.911092252,1.1345936624,-0.22350141039999993,-0.19698806524904133
487,32664,2022-04-24T10:00:00,short,-0.248606,-10.849593,4.00137,6.724481000000022,-899.9270730000001,0.9100072927,1.1345936624,-0.2245863696999999,-0.19794431887177433
488,32701,2022-04-24T13:05:00,short,1.8,59.53414,3.987296,8.524481000000023,-840.3929330000001,0.9159607067,1.1345936624,-0.21863295569999996,-0.19269714166878638
489,32718,2022-04-24T14:30:00,long,-1.0,-65.791413,3.987639,7.524481000000023,-906.1843460000001,0.9093815653999999,1.1345936624,-0.225212097,-0.19849581789802184
490,32772,2022-04-24T19:00:00,short,-1.0,-76.632743,4.014524,6.524481000000023,-982.8170890000001,0.9017182911,1.1345936624,-0.2328753712999999,-0.20525001947164057
491,32808,2022-04-24T22:00:00,long,-1.0,-34.626269,3.993874,5.524481000000023,-1017.4433580000001,0.8982556642,1.1345936624,-0.2363379981999999,-0.20830188465893185
492,32833,2022-04-25T00:05:00,short,1.8,90.70601,3.981063,7.324481000000023,-926.7373480000001,0.9073262652,1.1345936624,-0.2272673971999999,-0.20030730360265048
493,32902,2022-04-25T05:50:00,short,1.8,62.917908,3.986619,9.124481000000022,-863.8194400000001,0.913618056,1.1345936624,-0.2209756063999999,-0.19476189028993107
494,32982,2022-04-25T12:30:00,long,1.109541,129.769675,4.026759,10.234022000000023,-734.0497650000001,0.9265950235,1.1345936624,-0.20799863889999992,-0.18332434402993358
495,33127,2022-04-26T00:35:00,long,1.8,95.229693,4.01985,12.034022000000023,-638.8200720000001,0.9361179928,1.1345936624,-0.19847566959999996,-0.17493105785569563
496,33274,2022-04-26T12:50:00,long,-1.0,-81.395545,3.984518,11.034022000000023,-720.2156170000001,0.9279784383,1.1345936624,-0.20661522409999988,-0.18210503984567283
497,33544,2022-04-27T11:20:00,long,-1.0,-117.809389,3.977234,10.034022000000023,-838.0250060000001,0.9161974994,1.1345936624,-0.21839616299999998,-0.19248843902232604
498,33578,2022-04-27T14:10:00,long,-1.0,-124.945118,3.975806,9.034022000000023,-962.970124,0.9037029876,1.1345936624,-0.23089067479999992,-0.203500761948201
499,33708,2022-04-28T01:00:00,short,-1.0,-96.051572,4.018407,8.034022000000023,-1059.021696,0.8940978304,1.1345936624,-0.2404958319999999,-0.2119664863024886
500,33842,2022-04-28T12:10:00,long,-1.0,-39.774484,3.992844,7.034022000000023,-1098.79618,0.890120382,1.1345936624,-0.24447328039999994,-0.2154721011598698
501,33912,2022-04-28T18:00:00,long,1.60455,258.747699,4.05256,8.638572000000023,-840.048481,0.9159951519,1.1345936624,-0.2185985104999999,-0.19266678260620607
502,33960,2022-04-28T22:00:00,short,1.008805,78.879223,3.983427,9.647377000000024,-761.169258,0.9238830742,1.1345936624,-0.21071058819999988,-0.18571458239444494
503,34073,2022-04-29T07:25:00,long,0.166894,5.896637,4.00198,9.814271000000023,-755.272621,0.9244727379,1.1345936624,-0.21012092449999997,-0.1851948688445274
504,34088,2022-04-29T08:40:00,short,1.8,38.351535,3.991531,11.614271000000024,-716.921086,0.9283078914,1.1345936624,-0.2062857709999999,-0.18181466884245123
505,34167,2022-04-29T15:15:00,long,-0.195994,-25.013163,3.995797,11.418277000000023,-741.9342489999999,0.9258065751,1.1345936624,-0.20878708729999995,-0.1840192610086978
506,34238,2022-04-29T21:10:00,short,-1.0,-45.166807,4.008232,10.418277000000023,-787.1010559999999,0.9212898944,1.1345936624,-0.21330376799999995,-0.18800014055146375
507,34275,2022-04-30T00:15:00,short,-1.0,-51.097266,4.009418,9.418277000000023,-838.1983219999998,0.9161801678,1.1345936624,-0.21841349459999992,-0.192503714623252
508,34293,2022-04-30T01:45:00,short,-1.0,-41.27984,4.007454,8.418277000000023,-879.4781619999999,0.9120521838,1.1345936624,-0.22254147859999995,-0.19614200746482147
509,34338,2022-04-30T05:30:00,short,0.052414,-1.769481,3.999554,8.470691000000024,-881.2476429999999,0.9118752357,1.1345936624,-0.22271842669999997,-0.19629796470825056
510,34358,2022-04-30T07:10:00,long,-1.0,-28.236918,3.995152,7.4706910000000235,-909.4845609999999,0.9090515439,1.1345936624,-0.22554211849999994,-0.1987866898735463
511,34422,2022-04-30T12:30:00,long,0.142105,1.412451,4.001083,7.612796000000023,-908.0721099999998,0.909192789,1.1345936624,-0.22540087339999992,-0.19866220028341308
512,34511,2022-04-30T19:55:00,short,-0.230801,-23.470682,4.003893,7.381995000000024,-931.5427919999998,0.9068457208,1.1345936624,-0.2277479415999999,-0.20073084236892869
513,34536,2022-04-30T22:00:00,long,-1.0,-49.459845,3.990906,6.381995000000024,-981.0026369999998,0.9018997363,1.1345936624,-0.23269392609999995,-0.20509009860656524
514,34548,2022-04-30T23:00:00,long,-1.0,-62.328771,3.988332,5.381995000000024,-1043.3314079999998,0.8956668592,1.1345936624,-0.23892680319999993,-0.2105835869861985
515,34615,2022-05-01T04:35:00,long,0.746007,79.793622,4.016762,6.1280020000000235,-963.5377859999998,0.9036462214000001,1.1345936624,-0.23094744099999986,-0.203550794133186
516,34674,2022-05-01T09:30:00,long,-1.0,-52.69937,3.990258,5.1280020000000235,-1016.2371559999998,0.8983762844000001,1.1345936624,-0.23621737799999987,-0.20819557329478688
517,34695,2022-05-01T11:15:00,long,-1.0,-65.078337,3.987782,4.1280020000000235,-1081.3154929999998,0.8918684507,1.1345936624,-0.24272521169999994,-0.2139314009445149
518,34738,2022-05-01T14:50:00,short,-0.381136,-33.893798,4.005978,3.7468660000000233,-1115.209291,0.8884790709,1.1345936624,-0.24611459149999992,-0.21691870812974134
519,34811,2022-05-01T20:55:00,long,1.8,121.586386,4.025122,5.546866000000024,-993.622905,0.9006377095,1.1345936624,-0.23395595289999993,-0.20620241470864042
520,34840,2022-05-01T23:20:00,short,-1.0,-86.89288,4.016575,4.546866000000024,-1080.515785,0.8919484215,1.1345936624,-0.24264524089999995,-0.21386091685611375
521,34906,2022-05-02T04:50:00,long,1.8,53.709667,4.011544,6.346866000000023,-1026.806118,0.8973193882,1.1345936624,-0.2372742741999999,-0.2091270928643254
522,34965,2022-05-02T09:45:00,long,-1.0,-60.407582,3.988716,5.346866000000023,-1087.2137,0.89127863,1.1345936624,-0.24331503239999996,-0.21445125286996314
523,35011,2022-05-02T13:35:00,long,-1.0,-60.622739,3.988673,4.346866000000023,-1147.836439,0.8852163561,1.1345936624,-0.24937730629999988,-0.21979437622848463
524,35104,2022-05-02T21:20:00,short,-1.0,-76.986336,4.014594,3.3468660000000234,-1224.8227749999999,0.8775177225,1.1345936624,-0.2570759398999999,-0.22657974252756574
525,35239,2022-05-03T08:35:00,long,0.47298,23.011736,4.005403,3.8198460000000236,-1201.811039,0.8798188961,1.1345936624,-0.25477476629999996,-0.22455155069443655
526,35283,2022-05-03T12:15:00,short,0.028923,-2.767849,3.999754,3.8487690000000234,-1204.578888,0.8795421112,1.1345936624,-0.2550515511999999,-0.2247955013784324
527,35301,2022-05-03T13:45:00,short,1.8,69.095037,3.985384,5.648769000000024,-1135.483851,0.8864516149,1.1345936624,-0.2481420474999999,-0.2187056527136828
528,35329,2022-05-03T16:05:00,long,-1.0,-81.424507,3.984512,4.648769000000024,-1216.908358,0.8783091642,1.1345936624,-0.2562844981999999,-0.22588218733558119
529,35424,2022-05-04T00:00:00,long,-1.0,-39.416415,3.992915,3.6487690000000237,-1256.3247729999998,0.8743675227000001,1.1345936624,-0.26022613969999986,-0.229356242965032
530,35466,2022-05-04T03:30:00,long,0.900187,47.117713,4.010226,4.5489560000000235,-1209.2070599999997,0.8790792940000001,1.1345936624,-0.25551436839999986,-0.22520341587270254
531,35507,2022-05-04T06:55:00,short,-1.0,-70.663806,4.01333,3.5489560000000235,-1279.8708659999998,0.8720129134,1.1345936624,-0.26258074899999995,-0.2314315315710157
532,35548,2022-05-04T10:20:00,short,-1.0,-67.308007,4.012659,2.5489560000000235,-1347.1788729999998,0.8652821127,1.1345936624,-0.26931154969999993,-0.23736387627119881
533,35643,2022-05-04T18:15:00,long,-1.0,-63.667333,3.988064,1.5489560000000235,-1410.846206,0.8589153794,1.1345936624,-0.27567828299999997,-0.24297534186543857
534,35780,2022-05-05T05:40:00,short,1.8,48.453879,3.989511,3.3489560000000234,-1362.392327,0.8637607673,1.1345936624,-0.27083289509999997,-0.23870474873542713
535,35850,2022-05-05T11:30:00,short,-0.116976,-8.68164,4.000936,3.231980000000023,-1371.073967,0.8628926033,1.1345936624,-0.2717010591,-0.2394699248762523
536,35879,2022-05-05T13:55:00,short,1.8,82.759232,3.982652,5.031980000000023,-1288.314735,0.8711685265,1.1345936624,-0.26342513589999994,-0.23217575122249334
537,36009,2022-05-06T00:45:00,short,0.633933,30.665815,3.993068,5.665913000000023,-1257.6489199999999,0.874235108,1.1345936624,-0.2603585543999999,-0.2294729496807384
538,36028,2022-05-06T02:20:00,long,1.8,71.044402,4.015012,7.465913000000023,-1186.6045179999999,0.8813395482,1.1345936624,-0.2532541141999999,-0.22321128928597467
539,36091,2022-05-06T07:35:00,short,1.8,69.042127,3.985394,9.265913000000022,-1117.562391,0.8882437609,1.1345936624,-0.2463499014999999,-0.21712610396474208
540,36284,2022-05-06T23:40:00,long,0.805502,46.690203,4.01014,10.071415000000023,-1070.8721879999998,0.8929127812000001,1.1345936624,-0.24168088119999986,-0.2130109564412458
541,36306,2022-05-07T01:30:00,long,-1.0,-52.886689,3.990221,9.071415000000023,-1123.7588769999998,0.8876241123,1.1345936624,-0.24696955009999988,-0.2176722453901131
542,36326,2022-05-07T03:10:00,long,-1.0,-45.520146,3.991694,8.071415000000023,-1169.2790229999998,0.8830720977000001,1.1345936624,-0.25152156469999987,-0.22168426727147206
543,36388,2022-05-07T08:20:00,long,0.097217,3.595274,4.001519,8.168632000000024,-1165.6837489999998,0.8834316251000001,1.1345936624,-0.25116203729999986,-0.22136738959806823
544,36446,2022-05-07T13:10:00,long,-1.0,-37.467607,3.993305,7.168632000000024,-1203.1513559999999,0.8796848644,1.1345936624,-0.2549087979999999,-0.22466968258997033
545,36472,2022-05-07T15:20:00,long,1.8,52.811638,4.011365,8.968632000000024,-1150.339718,0.8849660282,1.1345936624,-0.2496276341999999,-0.22001500843214994
546,36501,2022-05-07T17:45:00,long,-1.0,-37.411819,3.993316,7.968632000000024,-1187.7515369999999,0.8812248463,1.1345936624,-0.25336881609999995,-0.2233123844214414
547,36528,2022-05-07T20:00:00,long,-1.0,-78.637348,3.98507,6.968632000000024,-1266.3888849999998,0.8733611115,1.1345936624,-0.26123255089999997,-0.23024326642845527
548,36705,2022-05-08T10:45:00,short,-1.0,-51.948382,4.009588,5.968632000000024,-1318.3372669999999,0.8681662733,1.1345936624,-0.26642738909999997,-0.23482185554996626
549,36723,2022-05-08T12:15:00,short,-1.0,-58.408089,4.010879,4.968632000000024,-1376.745356,0.8623254644,1.1345936624,-0.2722681979999999,-0.2399697856799874
550,36780,2022-05-08T17:00:00,long,-1.0,-102.661975,3.980264,3.9686320000000244,-1479.4073309999999,0.8520592669,1.1345936624,-0.2825343954999999,-0.24901813297842368
551,36885,2022-05-09T01:45:00,long,-1.0,-72.622363,3.986273,2.9686320000000244,-1552.0296939999998,0.8447970306,1.1345936624,-0.2897966317999999,-0.2554188705646343
552,36938,2022-05-09T06:10:00,short,1.8,114.092715,3.976386,4.768632000000024,-1437.9369789999998,0.8562063021,1.1345936624,-0.2783873602999999,-0.2453630489272508
553,36971,2022-05-09T08:55:00,short,-1.0,-88.362609,4.016869,3.768632000000024,-1526.2995879999999,0.8473700412,1.1345936624,-0.2872236211999999,-0.2531510889920161
554,37303,2022-05-10T12:35:00,long,1.445941,166.429245,4.034093,5.2145730000000245,-1359.8703429999998,0.8640129657,1.1345936624,-0.27058069669999996,-0.23848246792392802
555,37330,2022-05-10T14:50:00,short,1.8,274.581034,3.944295,7.014573000000024,-1085.2893089999998,0.8914710691000001,1.1345936624,-0.24312259329999986,-0.2142816422803948
556,37389,2022-05-10T19:45:00,long,-0.190106,-33.634648,3.994072,6.824467000000024,-1118.9239569999997,0.8881076043,1.1345936624,-0.2464860580999999,-0.21724610868935157
557,37497,2022-05-11T04:45:00,long,-1.0,-89.300326,3.982937,5.824467000000024,-1208.2242829999998,0.8791775717,1.1345936624,-0.25541609069999993,-0.22511679658047767
558,37554,2022-05-11T09:30:00,long,1.8,411.452364,4.083107,7.624467000000024,-796.7719189999998,0.9203228081,1.1345936624,-0.21427085429999992,-0.1888525041174247
559,37649,2022-05-11T17:25:00,short,1.8,624.485514,3.874328,9.424467000000025,-172.28640499999983,0.9827713595,1.1345936624,-0.15182230289999987,-0.13381204913382905
560,37736,2022-05-12T00:40:00,long,1.8,436.635033,4.088145,11.224467000000026,264.3486280000002,1.0264348628,1.1345936624,-0.10815879959999997,-0.0953282247066427
561,37815,2022-05-12T07:15:00,long,-1.0,-465.738544,3.907634,10.224467000000026,-201.3899159999998,0.9798610084,1.1345936624,-0.15473265399999991,-0.1363771534495396
562,38182,2022-05-13T13:50:00,short,-1.0,-147.528924,4.0287,9.224467000000026,-348.9188399999998,0.965108116,1.1345936624,-0.1694855463999999,-0.14937995162205298
563,38280,2022-05-13T22:00:00,short,-1.0,-100.111915,4.019219,8.224467000000026,-449.03075499999983,0.9550969245,1.1345936624,-0.17949673789999987,-0.15820354356669974
564,38434,2022-05-14T10:50:00,short,1.8,129.987993,3.973208,10.024467000000026,-319.0427619999998,0.9680957238,1.1345936624,-0.16649793859999995,-0.14674675535187442
565,38462,2022-05-14T13:10:00,long,-1.0,-124.588221,3.975878,9.024467000000026,-443.6309829999998,0.9556369017,1.1345936624,-0.17895676069999988,-0.1577276223467119
566,38506,2022-05-14T16:50:00,long,1.8,227.502572,4.04631,10.824467000000027,-216.1284109999998,0.9783871589,1.1345936624,-0.15620650349999987,-0.137676164319107
567,38565,2022-05-14T21:45:00,short,-1.0,-113.145578,4.021825,9.824467000000027,-329.2739889999998,0.9670726011,1.1345936624,-0.16752106129999988,-0.1476485078769464
568,38676,2022-05-15T07:00:00,short,-1.0,-73.777727,4.013953,8.824467000000027,-403.05171599999983,0.9596948284,1.1345936624,-0.17489883399999995,-0.1541510761042305
569,38721,2022-05-15T10:45:00,short,-0.454207,-35.989182,4.006397,8.370260000000027,-439.04089799999986,0.9560959102,1.1345936624,-0.17849775219999997,-0.15732306473704838
570,38883,2022-05-16T00:15:00,long,-1.0,-88.166866,3.983163,7.370260000000027,-527.2077639999999,0.9472792236,1.1345936624,-0.18731443879999987,-0.16509385254609532
571,38955,2022-05-16T06:15:00,short,1.8,153.495763,3.968507,9.170260000000027,-373.7120009999999,0.9626287999,1.1345936624,-0.17196486249999987,-0.15156515341029098
572,38992,2022-05-16T09:20:00,short,2.032074,79.27166,3.983349,11.202334000000027,-294.4403409999999,0.9705559659,1.1345936624,-0.16403769649999989,-0.1445783648685397
573,39030,2022-05-16T12:30:00,short,-1.0,-111.943998,4.021584,10.202334000000027,-406.38433899999984,0.9593615661,1.1345936624,-0.17523209629999992,-0.154444804432745
574,39089,2022-05-16T17:25:00,long,-0.239099,-63.651227,3.988067,9.963235000000028,-470.03556599999985,0.9529964434,1.1345936624,-0.18159721899999992,-0.1600548504879432
575,39205,2022-05-17T03:05:00,short,-1.0,-100.749257,4.019346,8.963235000000028,-570.7848229999998,0.9429215177,1.1345936624,-0.19167214469999994,-0.16893461602328785
576,39271,2022-05-17T08:35:00,long,1.8,77.216706,4.016247,10.763235000000028,-493.56811699999986,0.9506431883,1.1345936624,-0.18395047409999987,-0.1621289455388728
577,39307,2022-05-17T11:35:00,long,-1.0,-34.451177,3.993909,9.763235000000028,-528.0192939999998,0.9471980706,1.1345936624,-0.18739559179999987,-0.16516537859342784
578,39331,2022-05-17T13:35:00,long,1.8,100.127959,4.02083,11.563235000000029,-427.8913349999998,0.9572108665,1.1345936624,-0.17738279589999995,-0.15634037257425104
579,39499,2022-05-18T03:35:00,short,1.8,222.947744,3.95462,13.36323500000003,-204.9435909999998,0.9795056409,1.1345936624,-0.1550880214999999,-0.13669036470020735
580,39539,2022-05-18T06:55:00,long,-1.0,-82.074376,3.984382,12.36323500000003,-287.01796699999977,0.9712982033,1.1345936624,-0.16329545909999987,-0.14392417700851767
581,39598,2022-05-18T11:50:00,long,-0.01397,-5.082434,3.999783,12.34926500000003,-292.10040099999975,0.9707899599,1.1345936624,-0.16380370249999987,-0.14437212892015172
582,39609,2022-05-18T12:45:00,long,-1.0,-71.088497,3.98658,11.34926500000003,-363.18889799999977,0.9636811102,1.1345936624,-0.1709125521999999,-0.1506376757283039
583,39690,2022-05-18T19:30:00,long,-0.189008,-42.338682,3.992331,11.16025700000003,-405.5275799999998,0.959447242,1.1345936624,-0.17514642039999995,-0.1543692920243479
584,39767,2022-05-19T01:55:00,short,1.8,138.32775,3.97154,12.96025700000003,-267.1998299999998,0.973280017,1.1345936624,-0.16131364539999993,-0.1421774603066035
585,39826,2022-05-19T06:50:00,long,1.8,76.610557,4.016125,14.760257000000031,-190.5892729999998,0.9809410727,1.1345936624,-0.15365258969999995,-0.1354252141466924
586,39850,2022-05-19T08:50:00,long,-1.0,-87.8638,3.983224,13.760257000000031,-278.4530729999998,0.9721546927,1.1345936624,-0.16243896969999994,-0.14316929054265437
587,39927,2022-05-19T15:15:00,short,-1.0,-209.163053,4.041024,12.760257000000031,-487.6161259999998,0.9512383874,1.1345936624,-0.18335527499999993,-0.16160435323792444
588,39977,2022-05-19T19:25:00,long,-1.0,-114.204851,3.977955,11.760257000000031,-601.8209769999997,0.9398179023000001,1.1345936624,-0.19477576009999986,-0.1716700582374061
589,39998,2022-05-19T21:10:00,long,1.8,98.469784,4.020498,13.560257000000032,-503.35119299999974,0.9496648807,1.1345936624,-0.18492878169999993,-0.1629911992535028
590,40050,2022-05-20T01:30:00,long,1.8,112.994043,4.023403,15.360257000000033,-390.3571499999997,0.960964285,1.1345936624,-0.17362937739999995,-0.15303221157848057
591,40109,2022-05-20T06:25:00,long,-1.0,-69.780947,3.986841,14.360257000000033,-460.1380969999997,0.9539861903,1.1345936624,-0.18060747209999994,-0.15918251448537257
592,40204,2022-05-20T14:20:00,long,-1.0,-120.707653,3.976654,13.360257000000033,-580.8457499999997,0.941915425,1.1345936624,-0.1926782373999999,-0.16982135876947224
593,40311,2022-05-20T23:15:00,short,-1.0,-77.411723,4.014679,12.360257000000033,-658.2574729999997,0.9341742527,1.1345936624,-0.20041940969999994,-0.17664421752193982
594,40392,2022-05-21T06:00:00,short,-1.0,-36.519597,4.006503,11.360257000000033,-694.7770699999996,0.930522293,1.1345936624,-0.20407136939999992,-0.17986295549045184
595,40461,2022-05-21T11:45:00,short,0.642202,35.830458,3.992036,12.002459000000032,-658.9466119999996,0.9341053388,1.1345936624,-0.2004883235999999,-0.17670495635936134
596,40508,2022-05-21T15:40:00,long,0.59672,35.531845,4.007908,12.599179000000031,-623.4147669999996,0.9376585233,1.1345936624,-0.19693513909999993,-0.17357327616604523
597,40563,2022-05-21T20:15:00,short,-0.15322,-13.907825,4.001981,12.445959000000032,-637.3225919999996,0.9362677408,1.1345936624,-0.19832592159999995,-0.17479907404072947
598,40620,2022-05-22T01:00:00,short,-1.0,-43.255915,4.00785,11.445959000000032,-680.5785069999996,0.9319421493000001,1.1345936624,-0.20265151309999985,-0.17861153275907793
599,40668,2022-05-22T05:00:00,short,1.206787,37.801306,3.991641,12.652746000000032,-642.7772009999996,0.9357222799,1.1345936624,-0.19887138249999992,-0.17527982844477408
600,40701,2022-05-22T07:45:00,short,-1.0,-25.235093,4.004246,11.652746000000032,-668.0122939999997,0.9331987706,1.1345936624,-0.20139489179999992,-0.17750398091770614
601,40788,2022-05-22T15:00:00,long,-0.700884,-53.74793,3.990048,10.951862000000032,-721.7602239999997,0.9278239776,1.1345936624,-0.2067696847999999,-0.18224117730626233
602,40842,2022-05-22T19:30:00,long,0.035643,-0.713674,4.000657,10.987505000000032,-722.4738979999996,0.9277526102,1.1345936624,-0.20684105219999993,-0.1823040785918636
603,40872,2022-05-22T22:00:00,long,1.8,94.008862,4.019606,12.787505000000033,-628.4650359999996,0.9371534964,1.1345936624,-0.19744016599999992,-0.1740183931420486
604,40936,2022-05-23T03:20:00,short,0.761599,56.411085,3.98792,13.549104000000034,-572.0539509999996,0.9427946049,1.1345936624,-0.19179905749999993,-0.16904647351395252
605,40965,2022-05-23T05:45:00,short,-1.0,-54.224163,4.010043,12.549104000000034,-626.2781139999996,0.9373721886,1.1345936624,-0.19722147379999988,-0.17382564378406484
606,41018,2022-05-23T10:10:00,long,1.8,67.852721,4.014373,14.349104000000034,-558.4253929999996,0.9441574607000001,1.1345936624,-0.19043620169999986,-0.1678452894732121
607,41082,2022-05-23T15:30:00,short,-0.199975,-24.700865,4.004139,14.149129000000034,-583.1262579999997,0.9416873742,1.1345936624,-0.1929062881999999,-0.17002235654299902
608,41123,2022-05-23T18:55:00,short,2.198054,154.971656,3.968212,16.347183000000033,-428.15460199999967,0.9571845398000001,1.1345936624,-0.17740912259999986,-0.15636357621170494
609,41160,2022-05-23T22:00:00,short,1.8,73.182334,3.984567,18.147183000000034,-354.97226799999964,0.9645027732,1.1345936624,-0.17009088919999993,-0.1499134843043346
610,41212,2022-05-24T02:20:00,short,-1.0,-59.988406,4.011195,17.147183000000034,-414.96067399999964,0.9585039326,1.1345936624,-0.17608972979999993,-0.1552006992772358
611,41282,2022-05-24T08:10:00,short,0.172131,3.911021,3.998418,17.319314000000034,-411.04965299999964,0.9588950347,1.1345936624,-0.1756986276999999,-0.15485599252189153
612,41436,2022-05-24T21:00:00,short,-1.0,-116.972537,4.02259,16.319314000000034,-528.0221899999997,0.9471977810000001,1.1345936624,-0.18739588139999985,-0.16516563383899252
613,41496,2022-05-25T02:00:00,short,-1.0,-71.573223,4.013512,15.319314000000034,-599.5954129999997,0.9400404587000001,1.1345936624,-0.19455320369999984,-0.1714739030786251
614,41545,2022-05-25T06:05:00,short,1.8,132.299434,3.972746,17.119314000000035,-467.29597899999965,0.9532704021,1.1345936624,-0.1813232602999999,-0.15981339073977174
615,41606,2022-05-25T11:10:00,long,-1.0,-89.209624,3.982955,16.119314000000035,-556.5056029999996,0.9443494397000001,1.1345936624,-0.19024422269999985,-0.16767608440327197
616,41661,2022-05-25T15:45:00,long,0.289538,28.539777,4.006509,16.408852000000035,-527.9658259999997,0.9472034174,1.1345936624,-0.1873902449999999,-0.16516066606930835
617,41729,2022-05-25T21:25:00,long,-0.308802,-56.231606,3.989552,16.100050000000035,-584.1974319999997,0.9415802568,1.1345936624,-0.1930134055999999,-0.17011676690641797
618,41758,2022-05-25T23:50:00,short,1.8,99.190282,3.979366,17.900050000000036,-485.0071499999997,0.951499285,1.1345936624,-0.1830943773999999,-0.16137440518811053
619,41798,2022-05-26T03:10:00,short,1.8,85.480229,3.982108,19.700050000000036,-399.5269209999997,0.9600473079,1.1345936624,-0.1745463544999999,-0.1538404102582267
620,41825,2022-05-26T05:25:00,long,-1.0,-70.218337,3.986754,18.700050000000036,-469.7452579999997,0.9530254742000001,1.1345936624,-0.18156818819999987,-0.16002926353028413
621,41860,2022-05-26T08:20:00,long,-1.0,-84.795996,3.983838,17.700050000000036,-554.5412539999998,0.9445458746000001,1.1345936624,-0.19004778779999987,-0.16750295202424526
622,42116,2022-05-27T05:40:00,short,1.8,228.735939,3.953462,19.500050000000037,-325.8053149999997,0.9674194685,1.1345936624,-0.16717419389999988,-0.14734278838326775
623,42228,2022-05-27T15:00:00,short,1.8,224.880085,3.954233,21.300050000000038,-100.92522999999971,0.989907477,1.1345936624,-0.1446861853999999,-0.12752246922827504
624,42472,2022-05-28T11:20:00,long,1.8,132.760703,4.027358,23.10005000000004,31.83547300000029,1.0031835473,1.1345936624,-0.1314101151,-0.11582130189413264
