trade_no,conf_idx,exit_idx,entry_time,exit_time,side,family,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
150,11155,11165,2019-04-17T21:00:00,2019-04-18T07:00:00,long,bull_pennant,0.189293,66.304814,4.014064,-1.2697270000000027,-1139.8157400000007,0.8860184259999999,1.0474504077,-0.16143198170000006,-0.1541189735698072
151,11306,11316,2019-04-24T04:00:00,2019-04-24T14:00:00,long,bull_flag,-0.336926,-236.977332,3.953395,-1.6066530000000028,-1376.7930720000006,0.8623206927999999,1.0474504077,-0.18512971490000008,-0.17674317899833503
152,11330,11340,2019-04-25T04:00:00,2019-04-25T14:00:00,short,bear_flag,-0.082947,-35.50267,4.006299,-1.6896000000000029,-1412.2957420000007,0.8587704258,1.0474504077,-0.18867998190000002,-0.18013261583840046
153,11347,11362,2019-04-25T21:00:00,2019-04-26T12:00:00,short,bear_flag,0.300821,103.080121,3.978588,-1.3887790000000029,-1309.2156210000007,0.8690784379,1.0474504077,-0.17837196980000003,-0.17029156558511505
154,11378,11388,2019-04-27T04:00:00,2019-04-27T14:00:00,short,bear_flag,0.00639,-1.238772,3.999448,-1.382389000000003,-1310.4543930000007,0.8689545607,1.0474504077,-0.17849584699999999,-0.1704098310410157
155,11497,11507,2019-05-02T03:00:00,2019-05-02T13:00:00,long,bull_pennant,0.413808,148.178774,4.030442,-0.968581000000003,-1162.2756190000007,0.8837724381,1.0474504077,-0.16367796960000003,-0.15626321627904605
156,11538,11549,2019-05-03T20:00:00,2019-05-04T07:00:00,long,bull_pennant,0.04825,51.348097,4.011072,-0.920331000000003,-1110.9275220000006,0.8889072478,1.0474504077,-0.1585431599,-0.15136101789117673
157,11553,11563,2019-05-04T11:00:00,2019-05-04T21:00:00,long,bull_flag,0.037651,42.476092,4.009297,-0.882680000000003,-1068.4514300000005,0.893154857,1.0474504077,-0.1542955507,-0.14730582905476486
158,11678,11688,2019-05-09T16:00:00,2019-05-10T02:00:00,long,bull_flag,0.580699,262.990353,4.053409,-0.30198100000000305,-805.4610770000005,0.9194538923,1.0474504077,-0.1279965154,-0.12219816275698991
159,11751,11761,2019-05-12T17:00:00,2019-05-13T03:00:00,long,bull_flag,0.057651,118.421415,4.024489,-0.24433000000000304,-687.0396620000005,0.9312960337999999,1.0474504077,-0.11615437390000005,-0.11089248048989042
160,11804,11819,2019-05-14T22:00:00,2019-05-15T13:00:00,long,bull_flag,0.032945,61.80682,4.013164,-0.21138500000000304,-625.2328420000005,0.9374767157999999,1.0474504077,-0.10997369190000006,-0.10499178872007997
161,11884,11897,2019-05-18T06:00:00,2019-05-18T19:00:00,short,bear_flag,0.101505,159.534104,3.9673,-0.10988000000000304,-465.69873800000045,0.9534301262,1.0474504077,-0.09402028149999997,-0.08976108158328033
162,11980,11990,2019-05-22T06:00:00,2019-05-22T16:00:00,long,bull_flag,0.05703,19.169181,4.004635,-0.05285000000000305,-446.52955700000047,0.9553470443,1.0474504077,-0.09210336340000003,-0.08793100152802591
163,12053,12064,2019-05-25T07:00:00,2019-05-25T18:00:00,long,bull_flag,0.064798,39.381049,4.008678,0.011947999999996947,-407.14850800000045,0.9592851492,1.0474504077,-0.08816525850000001,-0.0841712961796387
164,12119,12129,2019-05-28T01:00:00,2019-05-28T11:00:00,long,bull_pennant,-0.033168,-39.34396,3.99293,-0.021220000000003056,-446.49246800000043,0.9553507532,1.0474504077,-0.09209965450000002,-0.0879274606443976
165,12260,12270,2019-06-02T22:00:00,2019-06-03T08:00:00,long,bull_flag,-0.432785,-320.649698,3.936657,-0.45400500000000305,-767.1421660000004,0.9232857833999999,1.0474504077,-0.12416462430000008,-0.11853985963177172
166,12403,12413,2019-06-08T21:00:00,2019-06-09T07:00:00,long,bull_flag,0.077837,35.924264,4.007986,-0.37616800000000306,-731.2179020000004,0.9268782097999999,1.0474504077,-0.12057219790000007,-0.11511017324892114
167,12440,12452,2019-06-10T10:00:00,2019-06-10T22:00:00,short,bear_flag,-0.713723,-374.261383,4.074037,-1.089891000000003,-1105.4792850000003,0.8894520714999999,1.0474504077,-0.15799833620000003,-0.15084087517511602
168,12589,12599,2019-06-16T15:00:00,2019-06-17T01:00:00,long,bull_pennant,-0.072822,-105.825814,3.979631,-1.162713000000003,-1211.3050990000004,0.8788694900999999,1.0474504077,-0.16858091760000005,-0.16094405650208432
169,12740,12750,2019-06-22T22:00:00,2019-06-23T08:00:00,long,bull_flag,0.099966,184.12432,4.037632,-1.062747000000003,-1027.1807790000003,0.8972819221,1.0474504077,-0.15016848559999996,-0.1433657235665612
170,12811,12822,2019-06-25T21:00:00,2019-06-26T08:00:00,long,bull_pennant,1.353559,944.193005,4.189677,0.29081199999999696,-82.98777400000029,0.9917012225999999,1.0474504077,-0.05574918510000004,-0.05322369888844147
171,12843,12853,2019-06-27T05:00:00,2019-06-27T15:00:00,long,bull_pennant,-0.33533,-855.365769,3.829693,-0.044518000000003055,-938.3535430000003,0.9061646457,1.0474504077,-0.14128576199999998,-0.1348853950138187
172,12869,12880,2019-06-28T07:00:00,2019-06-28T18:00:00,short,bear_flag,-0.190887,-497.012267,4.098583,-0.23540500000000306,-1435.3658100000002,0.856463419,1.0474504077,-0.19098698869999997,-0.1823351132387936
173,12896,12907,2019-06-29T10:00:00,2019-06-29T21:00:00,long,bull_flag,0.066289,84.928733,4.017789,-0.16911600000000304,-1350.4370770000003,0.8649562922999999,1.0474504077,-0.18249411540000005,-0.17422697443091562
174,12944,12955,2019-07-01T10:00:00,2019-07-01T21:00:00,short,bear_flag,0.327352,358.595127,3.927495,0.15823599999999693,-991.8419500000002,0.9008158049999999,1.0474504077,-0.14663460270000006,-0.13999192861262189
175,12997,13007,2019-07-03T15:00:00,2019-07-04T01:00:00,long,bull_pennant,0.233454,362.920903,4.073399,0.39168999999999693,-628.9210470000003,0.9371078952999999,1.0474504077,-0.11034251240000004,-0.10534390133303873
176,13017,13029,2019-07-04T11:00:00,2019-07-04T23:00:00,long,bull_flag,-0.233154,-454.676327,3.909847,0.15853599999999693,-1083.5973740000004,0.8916402626,1.0474504077,-0.15581014510000002,-0.14875181102094293
177,13062,13072,2019-07-06T08:00:00,2019-07-06T18:00:00,short,bear_flag,-0.169828,-138.200055,4.026835,-0.011292000000003077,-1221.7974290000004,0.8778202571,1.0474504077,-0.16963015059999997,-0.16194575834141423
178,13142,13152,2019-07-09T16:00:00,2019-07-10T02:00:00,long,bull_flag,0.359126,416.077625,4.084032,0.3478339999999969,-805.7198040000004,0.9194280196,1.0474504077,-0.1280223881,-0.1222228634013448
179,13252,13262,2019-07-14T06:00:00,2019-07-14T16:00:00,short,bear_flag,0.725287,570.519734,3.885119,1.0731209999999969,-235.20007000000044,0.976479993,1.0474504077,-0.07097041469999998,-0.06775539364754979
180,13282,13294,2019-07-15T12:00:00,2019-07-16T00:00:00,short,bear_flag,-0.456088,-805.190162,4.160206,0.6170329999999968,-1040.3902320000004,0.8959609768,1.0474504077,-0.1514894309,-0.14462682890414036
181,13293,13304,2019-07-15T23:00:00,2019-07-16T10:00:00,short,bear_flag,0.090406,139.365947,3.971333,0.7074389999999968,-901.0242850000004,0.9098975715,1.0474504077,-0.13755283620000003,-0.13132157397507693
182,13340,13351,2019-07-17T22:00:00,2019-07-18T09:00:00,short,bear_flag,-0.014247,-29.102904,4.00502,0.6931919999999968,-930.1271890000004,0.9069872810999999,1.0474504077,-0.14046312660000004,-0.13410002570759427
183,13422,13432,2019-07-21T08:00:00,2019-07-21T18:00:00,long,bull_flag,-0.261191,-171.710157,3.966451,0.4320009999999968,-1101.8373460000005,0.8898162653999999,1.0474504077,-0.15763414230000006,-0.1504931795731832
184,13532,13542,2019-07-25T22:00:00,2019-07-26T08:00:00,long,bull_flag,-0.206061,-117.438223,3.977308,0.2259399999999968,-1219.2755690000004,0.8780724431,1.0474504077,-0.16937796459999999,-0.16170499658491855
185,13613,13623,2019-07-29T07:00:00,2019-07-29T17:00:00,short,bear_flag,0.189088,125.378341,3.97413,0.41502799999999684,-1093.8972280000003,0.8906102772,1.0474504077,-0.1568401305,-0.14973513719316878
186,13687,13697,2019-08-01T09:00:00,2019-08-01T19:00:00,long,bull_flag,0.460061,310.072637,4.062827,0.8750889999999969,-783.8245910000003,0.9216175408999999,1.0474504077,-0.12583286680000005,-0.12013252930638008
187,13803,13816,2019-08-06T05:00:00,2019-08-06T18:00:00,long,bull_flag,-0.070348,-82.310721,3.984335,0.8047409999999969,-866.1353120000003,0.9133864688,1.0474504077,-0.1340639389,-0.12799072673462286
188,14030,14040,2019-08-15T16:00:00,2019-08-16T02:00:00,short,bear_flag,-0.168205,-299.767233,4.059142,0.6365359999999969,-1165.9025450000004,0.8834097455,1.0474504077,-0.16404066220000002,-0.1566094785911648
189,14083,14095,2019-08-17T21:00:00,2019-08-18T09:00:00,long,bull_flag,0.091665,43.968943,4.009596,0.7282009999999969,-1121.9336020000003,0.8878066398,1.0474504077,-0.1596437679,-0.15241176739865625
190,14193,14203,2019-08-22T11:00:00,2019-08-22T21:00:00,short,bear_flag,-0.165768,-167.816558,4.032757,0.5624329999999969,-1289.7501600000003,0.871024984,1.0474504077,-0.17642542370000003,-0.1684331997038374
191,14311,14321,2019-08-27T09:00:00,2019-08-27T19:00:00,long,bull_flag,0.012159,0.480139,4.000896,0.5745919999999969,-1289.2700210000003,0.8710729979,1.0474504077,-0.17637740979999994,-0.1683873608749562
192,14343,14356,2019-08-28T17:00:00,2019-08-29T06:00:00,short,bear_flag,2.369594,631.978619,3.87283,2.944185999999997,-657.2914020000003,0.9342708598,1.0474504077,-0.11317954789999995,-0.1080524166757646
193,14606,14616,2019-09-08T16:00:00,2019-09-09T02:00:00,long,bull_flag,-0.381549,-96.042332,3.981588,2.562636999999997,-753.3337340000003,0.9246666266,1.0474504077,-0.12278378109999999,-0.11722156982077037
194,14667,14677,2019-09-11T05:00:00,2019-09-11T15:00:00,short,bear_flag,0.097535,32.830051,3.992635,2.660171999999997,-720.5036830000003,0.9279496317,1.0474504077,-0.11950077599999998,-0.11408728768591603
195,14687,14697,2019-09-12T01:00:00,2019-09-12T11:00:00,short,bear_flag,-0.110696,-49.99256,4.009197,2.549475999999997,-770.4962430000003,0.9229503756999999,1.0474504077,-0.12450003200000004,-0.11886007307341473
196,14739,14749,2019-09-14T05:00:00,2019-09-14T15:00:00,short,bear_flag,-0.321324,-67.822543,4.012762,2.228151999999997,-838.3187860000003,0.9161681213999999,1.0474504077,-0.13128228630000005,-0.12533508539871663
197,14900,14910,2019-09-20T22:00:00,2019-09-21T08:00:00,long,bull_flag,-0.254595,-104.079008,3.97998,1.973556999999997,-942.3977940000003,0.9057602205999999,1.0474504077,-0.14169018710000003,-0.13527149930766125
198,14939,14949,2019-09-22T13:00:00,2019-09-22T23:00:00,short,bear_flag,-0.124057,-46.63238,4.008525,1.8494999999999968,-989.0301740000003,0.9010969825999999,1.0474504077,-0.14635342510000005,-0.13972348860063366
199,14985,14997,2019-09-24T11:00:00,2019-09-24T23:00:00,short,bear_flag,3.802323,1263.332832,3.746584,5.651822999999997,274.3026579999997,1.0274302658,1.0474504077,-0.0200201418999999,-0.019113212189167283
200,15003,15013,2019-09-25T05:00:00,2019-09-25T15:00:00,short,bear_flag,0.126404,225.477949,3.954114,5.778226999999997,499.7806069999997,1.0499780607,1.0499780607,0.0,0.0
201,15022,15038,2019-09-26T00:00:00,2019-09-26T16:00:00,short,bear_flag,0.266196,508.605298,3.897499,6.0444229999999965,1008.3859049999996,1.1008385905,1.1008385905,0.0,0.0
202,15071,15082,2019-09-28T01:00:00,2019-09-28T12:00:00,short,bear_flag,0.158521,88.065028,3.981591,6.202943999999997,1096.4509329999996,1.1096450933,1.1096450933,0.0,0.0
203,15262,15272,2019-10-06T00:00:00,2019-10-06T10:00:00,short,bear_flag,1.548654,280.616,3.943088,7.751597999999997,1377.0669329999996,1.1377066933,1.1377066933,0.0,0.0
204,15321,15331,2019-10-08T11:00:00,2019-10-08T21:00:00,long,bull_flag,-0.033531,-23.540644,3.996091,7.718066999999997,1353.5262889999997,1.1353526289,1.1377066933,-0.0023540643999999666,-0.002069131186327011
205,15376,15387,2019-10-10T18:00:00,2019-10-11T05:00:00,long,bull_flag,-0.150824,-92.656314,3.982265,7.567242999999997,1260.8699749999996,1.1260869974999999,1.1377066933,-0.011619695800000107,-0.010213261351479264
206,15479,15489,2019-10-15T01:00:00,2019-10-15T11:00:00,short,bear_flag,0.179205,35.042073,3.992193,7.7464479999999964,1295.9120479999997,1.1295912048,1.1377066933,-0.008115488499999879,-0.007133199222429054
207,15527,15537,2019-10-17T01:00:00,2019-10-17T11:00:00,short,bear_flag,-0.273522,-140.227608,4.02724,7.472925999999997,1155.6844399999998,1.115568444,1.1377066933,-0.022138249299999968,-0.019458661384672338
208,15540,15550,2019-10-17T14:00:00,2019-10-18T00:00:00,short,bear_flag,-0.068745,-39.779467,4.007154,7.404180999999997,1115.9049729999997,1.1115904973,1.1377066933,-0.026116196000000036,-0.022955122048414878
209,15642,15652,2019-10-21T20:00:00,2019-10-22T06:00:00,long,bull_flag,0.028714,9.394122,4.002679,7.432894999999997,1125.2990949999996,1.1125299095,1.1377066933,-0.02517678379999988,-0.022129415207159275
210,15711,15722,2019-10-24T17:00:00,2019-10-25T04:00:00,short,bear_flag,0.010045,7.777097,3.997645,7.442939999999997,1133.0761919999995,1.1133076192,1.1377066933,-0.024399074099999973,-0.021445838583606047
211,15753,15763,2019-10-26T11:00:00,2019-10-26T21:00:00,long,bull_flag,-0.00362,-14.930847,3.997813,7.439319999999997,1118.1453449999995,1.1118145345,1.1377066933,-0.025892158800000065,-0.022758202050212062
212,15803,15814,2019-10-28T13:00:00,2019-10-29T00:00:00,long,bull_flag,-0.121715,-99.690629,3.980858,7.317604999999997,1018.4547159999995,1.1018454716,1.1377066933,-0.03586122170000006,-0.03152062118574872
213,15933,15943,2019-11-02T23:00:00,2019-11-03T09:00:00,long,bull_flag,-0.265475,-86.435173,3.98351,7.0521299999999965,932.0195429999995,1.0932019543,1.1377066933,-0.04450473899999996,-0.03911793721711421
214,15946,15956,2019-11-03T12:00:00,2019-11-03T22:00:00,long,bull_flag,0.18253,54.270233,4.011656,7.234659999999996,986.2897759999995,1.0986289776,1.1377066933,-0.03907771569999996,-0.03434779449758907
215,15967,15978,2019-11-04T09:00:00,2019-11-04T20:00:00,long,bull_flag,1.911039,293.841428,4.05958,9.145698999999997,1280.1312039999996,1.1280131204,1.1377066933,-0.009693572900000058,-0.008520274124329097
216,16104,16114,2019-11-10T02:00:00,2019-11-10T12:00:00,short,bear_flag,-0.146351,-83.423953,4.015882,8.999347999999998,1196.7072509999996,1.1196707251,1.1377066933,-0.018035968199999974,-0.015852915611918705
217,16216,16226,2019-11-14T18:00:00,2019-11-15T04:00:00,short,bear_flag,0.487854,94.914745,3.980221,9.487201999999998,1291.6219959999996,1.1291621996,1.1377066933,-0.008544493699999878,-0.007510278132596637
218,16235,16246,2019-11-15T13:00:00,2019-11-16T00:00:00,short,bear_flag,0.70477,201.337742,3.958941,10.191971999999998,1492.9597379999996,1.1492959738,1.1492959738,0.0,0.0
219,16341,16352,2019-11-19T23:00:00,2019-11-20T10:00:00,short,bear_flag,0.143818,85.267842,3.98215,10.335789999999998,1578.2275799999995,1.157822758,1.157822758,0.0,0.0
220,16393,16403,2019-11-22T03:00:00,2019-11-22T13:00:00,short,bear_flag,1.059891,740.637514,3.851102,11.395680999999998,2318.8650939999998,1.2318865094,1.2318865094,0.0,0.0
221,16413,16423,2019-11-22T23:00:00,2019-11-23T09:00:00,short,bear_flag,0.10826,153.785339,3.968449,11.503940999999998,2472.650433,1.2472650433,1.2472650433,0.0,0.0
222,16559,16569,2019-11-29T01:00:00,2019-11-29T11:00:00,long,bull_flag,0.078768,74.776724,4.015758,11.582708999999998,2547.4271569999996,1.2547427157,1.2547427157,0.0,0.0
223,16624,16635,2019-12-01T18:00:00,2019-12-02T05:00:00,short,bear_flag,0.054762,34.463373,3.992309,11.637470999999998,2581.8905299999997,1.258189053,1.258189053,0.0,0.0
224,16788,16799,2019-12-08T14:00:00,2019-12-09T01:00:00,short,bear_flag,0.199549,37.851938,3.991631,11.837019999999997,2619.7424679999995,1.2619742468,1.2619742468,0.0,0.0
225,16849,16859,2019-12-11T03:00:00,2019-12-11T13:00:00,short,bear_flag,-0.080772,-43.547542,4.007908,11.756247999999998,2576.1949259999997,1.2576194926,1.2619742468,-0.004354754199999977,-0.0034507472803366745
226,16922,16934,2019-12-14T04:00:00,2019-12-14T16:00:00,long,bull_pennant,-1.374082,-278.662868,3.945056,10.382165999999998,2297.532058,1.2297532058,1.2619742468,-0.032221040999999895,-0.025532249237021354
227,16972,16982,2019-12-16T06:00:00,2019-12-16T16:00:00,long,bull_flag,0.149506,14.652388,4.003731,10.531671999999999,2312.1844459999998,1.2312184446,1.2619742468,-0.03075580219999985,-0.024371180535567638
228,17159,17169,2019-12-24T01:00:00,2019-12-24T11:00:00,long,bull_flag,0.138194,81.792485,4.017162,10.669865999999999,2393.9769309999997,1.2393976931,1.2619742468,-0.0225765537,-0.017889868796647446
229,17178,17188,2019-12-24T20:00:00,2019-12-25T06:00:00,long,bull_flag,0.042148,11.677981,4.003136,10.712013999999998,2405.6549119999995,1.2405654912,1.2619742468,-0.021408755599999996,-0.016964494841544053
230,17208,17218,2019-12-26T02:00:00,2019-12-26T12:00:00,short,bear_flag,-0.031305,-14.979714,4.002196,10.680708999999998,2390.6751979999995,1.2390675197999999,1.2619742468,-0.02290672700000007,-0.018151501156291272
231,17283,17293,2019-12-29T05:00:00,2019-12-29T15:00:00,long,bull_flag,0.361838,99.958531,4.020796,11.042546999999999,2490.633728999999,1.2490633729,1.2619742468,-0.012910873899999897,-0.010230695224358266
232,17357,17371,2020-01-01T07:00:00,2020-01-01T21:00:00,short,bear_flag,-0.077803,-36.466081,4.006492,10.964744,2454.167647999999,1.2454167647999999,1.2619742468,-0.016557482000000068,-0.013120301021978142
233,17443,17455,2020-01-04T21:00:00,2020-01-05T09:00:00,long,bull_pennant,0.156312,100.743726,4.020953,11.121056,2554.9113739999993,1.2554911374,1.2619742468,-0.0064831093999999645,-0.005137275516072681
234,17471,17481,2020-01-06T01:00:00,2020-01-06T11:00:00,long,bull_flag,0.72755,159.301879,4.032667,11.848606,2714.2132529999994,1.2714213253,1.2714213253,0.0,0.0
235,17505,17515,2020-01-07T11:00:00,2020-01-07T21:00:00,long,bull_pennant,0.211689,149.786182,4.030763,12.060295,2863.9994349999993,1.2863999435,1.2863999435,0.0,0.0
236,17541,17551,2020-01-08T23:00:00,2020-01-09T09:00:00,long,bull_flag,-0.29984,-231.781055,3.954435,11.760455,2632.2183799999993,1.263221838,1.2863999435,-0.02317810549999999,-0.018017806683773396
237,17648,17659,2020-01-13T10:00:00,2020-01-13T21:00:00,long,bull_flag,0.062835,8.786988,4.002558,11.82329,2641.005367999999,1.2641005368,1.2863999435,-0.02229940669999997,-0.01733473855675738
238,17699,17710,2020-01-15T13:00:00,2020-01-16T00:00:00,long,bull_pennant,-0.164165,-149.035349,3.970987,11.659125,2491.9700189999994,1.2491970019,1.2863999435,-0.03720294159999993,-0.02892019840950799
239,17755,17767,2020-01-17T21:00:00,2020-01-18T09:00:00,long,bull_pennant,-0.137356,-55.179573,3.989762,11.521768999999999,2436.7904459999995,1.2436790446,1.2863999435,-0.04272089890000008,-0.03320965545424881
240,18009,18019,2020-01-28T11:00:00,2020-01-28T21:00:00,long,bull_flag,-0.037297,-38.489803,3.993101,11.484471999999998,2398.3006429999996,1.2398300643,1.2863999435,-0.0465698792,-0.03620171116713056
241,18222,18233,2020-02-06T08:00:00,2020-02-06T19:00:00,long,bull_pennant,0.175936,101.074757,4.021019,11.660407999999999,2499.3753999999994,1.24993754,1.2863999435,-0.03646240350000007,-0.028344531328876044
242,18237,18248,2020-02-06T23:00:00,2020-02-07T10:00:00,long,bull_flag,0.062218,41.526348,4.009107,11.722625999999998,2540.9017479999993,1.2540901748,1.2863999435,-0.03230976870000002,-0.025116425776646523
243,18321,18332,2020-02-10T11:00:00,2020-02-10T22:00:00,long,bull_flag,0.04628,17.890649,4.004379,11.768905999999998,2558.7923969999993,1.2558792397,1.2863999435,-0.030520703799999938,-0.023725672528374098
244,18348,18359,2020-02-11T14:00:00,2020-02-12T01:00:00,short,bear_flag,-0.924633,-431.613534,4.085506,10.844272999999998,2127.178862999999,1.2127178862999999,1.2863999435,-0.0736820572000001,-0.057277721110223334
245,18399,18410,2020-02-13T17:00:00,2020-02-14T04:00:00,long,bull_flag,0.030479,17.756851,4.004352,10.874751999999997,2144.9357139999993,1.2144935714,1.2863999435,-0.07190637209999995,-0.05589736882633811
246,18423,18433,2020-02-14T17:00:00,2020-02-15T03:00:00,short,bear_flag,0.027603,4.79797,3.998241,10.902354999999996,2149.7336839999994,1.2149733684,1.2863999435,-0.07142657510000006,-0.055524392286324775
247,18502,18513,2020-02-18T00:00:00,2020-02-18T11:00:00,short,bear_flag,-0.08233,-46.909049,4.00858,10.820024999999996,2102.8246349999995,1.2102824635,1.2863999435,-0.07611747999999996,-0.059170929215762946
248,18656,18666,2020-02-24T10:00:00,2020-02-24T20:00:00,long,bull_flag,-0.438101,-161.953333,3.968403,10.381923999999996,1940.8713019999996,1.1940871302,1.2863999435,-0.09231281329999996,-0.07176058563003196
249,18847,18859,2020-03-03T09:00:00,2020-03-03T21:00:00,long,bull_flag,-0.182146,-103.509129,3.980094,10.199777999999997,1837.3621729999995,1.1837362173,1.2863999435,-0.10266372620000008,-0.07980700459351353
250,18915,18925,2020-03-06T05:00:00,2020-03-06T15:00:00,long,bull_flag,-0.232488,-120.74559,3.976646,9.967289999999997,1716.6165829999995,1.1716616583,1.2863999435,-0.11473828520000007,-0.08919332263636726
251,19007,19018,2020-03-10T01:00:00,2020-03-10T12:00:00,short,bear_flag,-0.171945,-292.930521,4.057775,9.795344999999998,1423.6860619999995,1.1423686062,1.2863999435,-0.14403133729999995,-0.11196466388837334
252,19089,19099,2020-03-13T11:00:00,2020-03-13T21:00:00,short,bear_flag,-0.027017,-182.44545,4.035682,9.768327999999997,1241.2406119999996,1.1241240611999999,1.2863999435,-0.16227588230000012,-0.12614730210457303
253,19140,19153,2020-03-15T14:00:00,2020-03-16T03:00:00,short,bear_flag,0.09275,74.122544,3.984379,9.861077999999997,1315.3631559999997,1.1315363156,1.2863999435,-0.15486362789999997,-0.12038528816990735
254,19197,19207,2020-03-17T23:00:00,2020-03-18T09:00:00,short,bear_flag,0.218883,315.437901,3.936125,10.079960999999997,1630.8010569999997,1.1630801057,1.2863999435,-0.1233198378,-0.09586430598284612
255,19251,19263,2020-03-20T05:00:00,2020-03-20T17:00:00,long,bull_pennant,0.1444,312.929985,4.063399,10.224360999999996,1943.7310419999997,1.1943731041999999,1.2863999435,-0.09202683930000011,-0.0715382799610641
256,19267,19278,2020-03-20T21:00:00,2020-03-21T08:00:00,long,bull_flag,-0.069519,-206.759377,3.95944,10.154841999999997,1736.9716649999996,1.1736971665,1.2863999435,-0.11270277699999998,-0.08761099343129752
257,19361,19371,2020-03-24T19:00:00,2020-03-25T05:00:00,long,bull_flag,0.006682,6.671985,4.002135,10.161523999999996,1743.6436499999995,1.174364365,1.2863999435,-0.11203557850000001,-0.08709233785814452
258,19385,19395,2020-03-25T19:00:00,2020-03-26T05:00:00,long,bull_pennant,0.005258,5.188418,4.001838,10.166781999999996,1748.8320679999995,1.1748832068,1.2863999435,-0.11151673670000006,-0.08668900932674839
259,19465,19475,2020-03-29T03:00:00,2020-03-29T13:00:00,short,bear_flag,0.125896,124.3158,3.974342,10.292677999999995,1873.1478679999996,1.1873147868,1.2863999435,-0.09908515669999995,-0.07702515629036166
260,19495,19505,2020-03-30T09:00:00,2020-03-30T19:00:00,short,bear_flag,-0.146656,-191.778571,4.037548,10.146021999999995,1681.3692969999995,1.1681369297,1.2863999435,-0.11826301380000004,-0.09193331700422303
261,19518,19529,2020-03-31T08:00:00,2020-03-31T19:00:00,long,bull_pennant,-0.044936,-50.781099,3.990642,10.101085999999995,1630.5881979999995,1.1630588198,1.2863999435,-0.12334112369999994,-0.09588085285857284
262,19585,19595,2020-04-03T03:00:00,2020-04-03T13:00:00,long,bull_pennant,0.065483,85.516614,4.017907,10.166568999999996,1716.1048119999996,1.1716104811999999,1.2863999435,-0.11478946230000009,-0.08923310583152255
263,19603,19614,2020-04-03T21:00:00,2020-04-04T08:00:00,long,bull_flag,0.063663,76.807439,4.016165,10.230231999999996,1792.9122509999995,1.1792912251,1.2863999435,-0.10710871839999991,-0.08326237803507797
264,19704,19720,2020-04-08T02:00:00,2020-04-08T18:00:00,long,bull_flag,0.077802,69.879278,4.014779,10.308033999999996,1862.7915289999996,1.1862791529,1.2863999435,-0.1001207905999999,-0.07783021999176565
265,19777,19789,2020-04-11T03:00:00,2020-04-11T15:00:00,short,bear_pennant,0.132252,106.827716,3.977839,10.440285999999995,1969.6192449999996,1.1969619245,1.2863999435,-0.08943801899999992,-0.06952582628125703
266,19845,19855,2020-04-13T23:00:00,2020-04-14T09:00:00,short,bear_flag,-0.01583,-16.033687,4.002406,10.424455999999996,1953.5855579999995,1.1953585558,1.2863999435,-0.09104138770000003,-0.0707722261338859
267,19864,19874,2020-04-14T18:00:00,2020-04-15T04:00:00,short,bear_flag,0.050413,22.062891,3.994788,10.474868999999996,1975.6484489999996,1.1975648449,1.2863999435,-0.08883509859999994,-0.06905713813878134
268,19926,19936,2020-04-17T08:00:00,2020-04-17T18:00:00,long,bull_flag,-0.044858,-41.835099,3.992431,10.430010999999997,1933.8133499999997,1.193381335,1.2863999435,-0.09301860849999999,-0.07230924485810974
269,19975,19986,2020-04-19T09:00:00,2020-04-19T20:00:00,long,bull_flag,-0.14393,-51.558772,3.990486,10.286080999999998,1882.2545779999996,1.1882254578,1.2863999435,-0.09817448569999998,-0.07631723415106006
270,20073,20083,2020-04-23T11:00:00,2020-04-23T21:00:00,long,bull_flag,1.149918,635.619217,4.127949,11.435998999999997,2517.8737949999995,1.2517873795,1.2863999435,-0.0346125639999999,-0.026906534141961314
271,20169,20180,2020-04-27T11:00:00,2020-04-27T22:00:00,long,bull_flag,0.192073,51.127051,4.011028,11.628071999999998,2569.0008459999995,1.2569000846,1.2863999435,-0.029499858899999953,-0.022932105251604384
272,20245,20255,2020-04-30T15:00:00,2020-05-01T01:00:00,long,bull_flag,-0.066338,-134.267483,3.973941,11.561733999999998,2434.7333629999994,1.2434733363,1.2863999435,-0.04292660720000008,-0.03336956552035175
273,20343,20355,2020-05-04T17:00:00,2020-05-05T05:00:00,short,bear_flag,-0.391088,-239.158064,4.047022,11.170645999999998,2195.575298999999,1.2195575298999999,1.2863999435,-0.0668424136000001,-0.05196083374983462
274,20364,20374,2020-05-05T14:00:00,2020-05-06T00:00:00,long,bull_flag,0.149846,70.580385,4.014919,11.320491999999998,2266.1556839999994,1.2266155684,1.2863999435,-0.05978437510000001,-0.0464741742271384
275,20395,20405,2020-05-06T21:00:00,2020-05-07T07:00:00,long,bull_pennant,0.068248,31.458757,4.007093,11.388739999999999,2297.6144409999993,1.2297614441,1.2863999435,-0.056638499399999986,-0.044028686168859466
276,20406,20416,2020-05-07T08:00:00,2020-05-07T18:00:00,long,bull_pennant,0.840191,482.652677,4.09735,12.228931,2780.2671179999993,1.2780267118,1.2863999435,-0.008373231700000039,-0.006509042341232063
277,20432,20442,2020-05-08T10:00:00,2020-05-08T20:00:00,long,bull_flag,0.029464,23.007362,4.005403,12.258395,2803.274479999999,1.280327448,1.2863999435,-0.006072495499999997,-0.004720534644519714
