preset,family,pattern_kind,side,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,entry_time,exit_time,base_price,tip_price,entry_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,target_price,target_hit,flag_width,pole_width,hold_bars,holding_bars,flag_height_log,flag_height_ratio,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,flag_quality_score,gross_log_return,gross_return_pct,gross_r,structure_r,net_pnl,net_return_pct,fees,exit_reason
baseline,bear_flag,flag,short,23221,23244,23254,23253,23264,23244,23248,23252,2020-09-01T15:00:00,2020-09-02T14:00:00,2020-09-03T00:00:00,2020-09-03T10:00:00,12039.260994,11244.719955,11410.343655,11258.335194,11244.719955,11404.688729,11342.149093,11459.466563,11425.228508,11459.466563,10657.308539,false,10,23,10,10,0.015925,0.233254,0.068274,9.327654,0.001413,9.336281,0.001029,3.492306,0.013412,1.332199,0.196436,3.094452,129.246524,1.292465,3.973356,固定持有期
baseline,bear_flag,flag,short,23221,23277,23291,23290,23305,23284,23287,23287,2020-09-01T15:00:00,2020-09-03T23:00:00,2020-09-04T13:00:00,2020-09-05T03:00:00,12039.260994,10140.48511,10372.468969,10408.374486,10100.169691,10354.369591,10275.397204,10617.30073,10518.469388,10617.30073,8736.57172,false,14,56,14,14,0.036597,0.213222,0.171637,9.220308,0.001775,9.237508,0.002338,4.413966,-0.003456,-0.346162,-0.020133,-0.146654,-38.623095,-0.386231,4.006923,固定持有期
baseline,bull_flag,flag,long,23277,23298,23308,23307,23318,23300,23298,23307,2020-09-03T23:00:00,2020-09-04T20:00:00,2020-09-05T06:00:00,2020-09-05T16:00:00,10140.48511,10586.546897,10480.427084,10240.346517,10493.319556,10337.939146,10586.546897,10382.794162,10403.076804,10337.939146,10941.442309,false,10,21,10,10,0.017482,0.406113,0.043048,9.258494,-0.001492,9.267339,-0.001943,2.317422,-0.023174,-2.290752,-0.538326,-1.684919,-233.029359,-2.330294,3.954185,固定持有期
baseline,bull_flag,flag,long,23321,23347,23357,23356,23367,23348,23351,23356,2020-09-05T19:00:00,2020-09-06T21:00:00,2020-09-07T07:00:00,2020-09-07T17:00:00,9956.384807,10318.605294,10113.634745,10163.460756,10227.543325,10063.658408,10388.109325,10131.029057,10079.831503,10063.658408,10481.576099,false,10,26,10,10,0.023412,0.655166,0.035735,9.23284,-0.001615,9.248417,-0.002506,1.955799,0.004915,0.492662,0.137528,0.996992,45.256323,0.452563,4.009853,固定持有期
baseline,bull_flag,flag,long,23392,23423,23433,23432,23443,23429,23427,23430,2020-09-08T18:00:00,2020-09-10T01:00:00,2020-09-10T11:00:00,2020-09-10T21:00:00,9981.155773,10380.456045,10292.671986,10341.726855,10380.554699,10205.675782,10445.084406,10269.760867,10265.441011,10205.675782,10704.434594,false,10,31,10,10,0.011142,0.284042,0.039226,9.24769,-0.001699,9.253887,-0.001693,3.352365,0.004755,0.4766,0.121213,0.563874,43.650462,0.436505,4.009532,固定持有期
baseline,bull_flag,flag,long,23392,23435,23445,23444,23455,23441,23444,23441,2020-09-08T18:00:00,2020-09-10T13:00:00,2020-09-10T23:00:00,2020-09-11T09:00:00,9981.155773,10437.938197,10336.930859,10319.024816,10347.008633,10218.946979,10437.849455,10332.984111,10269.980336,10218.946979,10809.995146,false,10,43,10,10,0.016222,0.362517,0.044748,9.244453,-0.001245,9.253194,-0.00101,3.375096,-0.001734,-0.173224,-0.038744,-0.151767,-21.318934,-0.213189,3.996536,固定持有期
baseline,bull_flag,flag,long,23449,23469,23479,23478,23489,23470,23469,23476,2020-09-11T03:00:00,2020-09-11T23:00:00,2020-09-12T09:00:00,2020-09-12T19:00:00,10220.66416,10387.832438,10354.253091,10461.380469,10349.954932,10323.149822,10387.832438,10339.058875,10331.083894,10323.149822,10523.606338,false,10,20,10,10,0.005478,0.337654,0.016224,9.244737,-0.000259,9.24839,-0.000471,2.576968,0.010293,1.034622,0.63445,3.444248,99.441505,0.994415,4.020692,固定持有期
baseline,bear_flag,flag,short,23582,23602,23612,23611,23622,23606,23604,23611,2020-09-16T16:00:00,2020-09-17T12:00:00,2020-09-17T22:00:00,2020-09-18T08:00:00,11059.637473,10804.005025,10912.183968,10959.06949,10767.729506,10948.267705,10807.748606,10974.097995,10957.455543,10974.097995,10659.95976,false,10,20,10,10,0.014103,0.603079,0.023385,9.284309,0.001663,9.288019,0.001527,1.794894,-0.004287,-0.429662,-0.183338,-0.757268,-46.974806,-0.469748,4.008593,固定持有期
baseline,bear_flag,flag,short,23649,23677,23690,23689,23703,23682,23679,23689,2020-09-19T11:00:00,2020-09-20T15:00:00,2020-09-21T04:00:00,2020-09-21T17:00:00,11140.0,10834.538477,10956.794966,10394.412583,10791.735657,10945.897208,10877.922643,10987.810755,10962.745923,10987.810755,10656.356969,true,13,28,13,13,0.011764,0.423108,0.027803,9.286536,0.001091,9.294491,0.000773,2.279616,0.052691,5.132727,1.895156,18.132132,509.375363,5.093754,3.897345,固定持有期
baseline,bear_flag,flag,short,23731,23754,23764,23763,23774,23757,23758,23761,2020-09-22T21:00:00,2020-09-23T20:00:00,2020-09-24T06:00:00,2020-09-24T16:00:00,10547.17788,10230.229619,10289.780912,10671.966979,10217.752818,10297.046752,10270.69019,10321.362323,10301.726575,10321.362323,9980.567566,false,10,23,10,10,0.006964,0.228259,0.030511,9.231882,0.000773,9.23705,0.000492,3.548591,-0.036469,-3.714229,-1.195267,-12.101615,-375.497223,-3.754972,4.074285,固定持有期
baseline,bull_pennant,pennant,long,23999,24024,24034,24033,24044,24028,24024,24028,2020-10-04T01:00:00,2020-10-05T02:00:00,2020-10-05T12:00:00,2020-10-05T22:00:00,10541.039441,10707.561298,10695.567142,10745.187495,10633.972561,10646.50149,10707.561298,10674.173373,10638.982362,10646.50149,10864.530147,false,10,25,10,10,0.006425,0.409935,0.015674,9.271809,0.000118,9.278705,-0.000312,2.463647,0.004629,0.463934,0.295305,1.011305,42.384103,0.423841,4.009279,固定持有期
baseline,bull_flag,flag,long,24124,24145,24155,24154,24165,24151,24154,24152,2020-10-09T06:00:00,2020-10-10T03:00:00,2020-10-10T13:00:00,2020-10-10T23:00:00,10852.070113,11412.874162,11354.014031,11293.254518,11392.780405,11267.151889,11416.385377,11331.552506,11314.018915,11267.151889,11940.757112,false,10,21,10,10,0.008699,0.172656,0.050386,9.340735,-0.001109,9.342805,-0.000746,4.315124,-0.005366,-0.535137,-0.106492,-0.699494,-57.502982,-0.57503,3.989297,固定持有期
baseline,bull_pennant,pennant,long,24124,24163,24176,24175,24189,24165,24163,24165,2020-10-09T06:00:00,2020-10-10T21:00:00,2020-10-11T10:00:00,2020-10-11T23:00:00,10852.070113,11368.8343,11397.001567,11369.054131,11281.62935,11357.407402,11368.8343,11357.064329,11293.254518,11357.407402,11939.714819,false,13,39,13,13,0.00667,0.143383,0.04652,9.330931,0.000515,9.338631,-0.00008,5.38459,-0.002455,-0.245217,-0.052777,-0.705847,-28.516841,-0.285168,3.995096,固定持有期
baseline,bull_flag,flag,long,24201,24224,24234,24233,24244,24227,24224,24227,2020-10-12T11:00:00,2020-10-13T10:00:00,2020-10-13T20:00:00,2020-10-14T06:00:00,11244.4545,11516.893684,11424.96854,11421.299667,11356.312038,11334.186344,11516.893684,11373.458676,11349.669798,11334.186344,11701.781355,false,10,23,10,10,0.014626,0.61096,0.02394,9.337529,-0.000195,9.35157,-0.001253,1.902061,-0.000321,-0.032113,-0.013416,-0.040414,-7.210633,-0.072106,3.999358,固定持有期
baseline,bear_pennant,pennant,short,24282,24310,24323,24322,24336,24310,24313,24313,2020-10-15T20:00:00,2020-10-17T00:00:00,2020-10-17T13:00:00,2020-10-18T02:00:00,11542.920099,11296.749082,11322.798974,11377.372465,11296.749082,11327.659329,11368.659078,11344.141155,11362.996397,11344.141155,11081.322388,false,13,28,13,13,0.005847,0.271238,0.021557,9.33227,0.00021,9.338616,-0.000166,3.073618,-0.004808,-0.481979,-0.223043,-2.557072,-52.20752,-0.522075,4.00964,固定持有期
baseline,bull_flag,flag,long,24310,24357,24367,24366,24377,24361,24357,24361,2020-10-17T00:00:00,2020-10-18T23:00:00,2020-10-19T09:00:00,2020-10-19T19:00:00,11296.749082,11503.123701,11487.503255,11689.923723,11417.888597,11415.027898,11503.123701,11462.147966,11416.744232,11415.027898,11697.362666,true,10,47,10,10,0.007538,0.416356,0.018104,9.342937,-0.000025,9.350374,-0.000357,3.321075,0.017467,1.762093,0.96486,2.792956,172.174038,1.72174,4.035242,固定持有期
baseline,bull_flag,flag,long,24361,24428,24438,24437,24448,24429,24428,24433,2020-10-19T03:00:00,2020-10-21T22:00:00,2020-10-22T08:00:00,2020-10-22T18:00:00,11416.744232,13198.400993,12809.822064,13042.48741,12796.871561,12640.530598,13198.400993,12715.594983,12718.352843,12640.530598,14808.877629,false,10,67,10,10,0.03705,0.255489,0.145015,9.456956,-0.001229,9.487851,-0.003727,5.028438,0.018,1.816304,0.124126,1.374348,177.594101,1.775941,4.036326,固定持有期
baseline,bull_flag,flag,long,24361,24451,24462,24461,24473,24454,24451,24460,2020-10-19T03:00:00,2020-10-22T21:00:00,2020-10-23T08:00:00,2020-10-23T19:00:00,11416.744232,13132.640293,12917.560104,12918.904132,12933.136764,12853.891248,13132.640293,12934.021247,12877.30187,12853.891248,14859.023455,false,11,90,11,11,0.019635,0.140227,0.14002,9.467548,-0.000559,9.482856,-0.001385,7.551504,0.000104,0.010405,0.000743,0.02111,-2.959742,-0.029597,4.000208,固定持有期
baseline,bull_flag,flag,long,24361,24464,24474,24473,24484,24470,24473,24471,2020-10-19T03:00:00,2020-10-23T10:00:00,2020-10-23T20:00:00,2020-10-24T06:00:00,11416.744232,13015.813544,12927.7556,12946.755467,12982.884092,12660.061611,13015.707855,12908.192704,12785.863991,12660.061611,14738.462473,false,10,103,10,10,0.017825,0.13598,0.131084,9.471387,-0.002518,9.473912,-0.000829,8.412399,0.001469,0.14697,0.011204,0.070976,10.694018,0.10694,4.002939,固定持有期
baseline,bull_flag,flag,long,24471,24506,24516,24515,24526,24507,24506,24513,2020-10-23T17:00:00,2020-10-25T04:00:00,2020-10-25T14:00:00,2020-10-26T00:00:00,12785.863991,13311.785566,12986.00221,13049.222751,12955.130981,12950.505829,13311.785566,12947.152659,12951.776614,12950.505829,13520.15608,false,10,35,10,10,0.027417,0.680156,0.04031,9.469247,-0.000036,9.496405,-0.002777,2.282151,0.004857,0.486836,0.120481,1.781042,44.673869,0.446739,4.009737,固定持有期
baseline,bear_flag,flag,short,24576,24609,24619,24618,24629,24618,24614,24615,2020-10-28T02:00:00,2020-10-29T11:00:00,2020-10-29T21:00:00,2020-10-30T07:00:00,13839.971427,13052.084695,13513.136715,13218.809072,13052.189703,13528.117347,13253.572066,13840.118975,13584.030781,13840.118975,12743.856143,false,10,33,10,10,0.039947,0.681538,0.058613,9.476711,0.003581,9.492022,0.00433,2.200361,0.022022,2.178085,0.375711,0.900133,213.852091,2.138521,3.956438,固定持有期
baseline,bull_flag,flag,long,24749,24790,24803,24802,24816,24793,24797,24799,2020-11-04T07:00:00,2020-11-06T00:00:00,2020-11-06T13:00:00,2020-11-07T02:00:00,13600.352669,15864.483375,15684.928261,15569.636777,15444.325327,15385.003519,15864.354693,15621.814305,15403.088345,15385.003519,18296.090526,false,13,41,13,13,0.029515,0.191671,0.153987,9.644997,-0.000296,9.67183,-0.001185,4.391907,-0.007378,-0.735046,-0.047911,-0.384401,-77.489929,-0.774899,3.985299,固定持有期
baseline,bull_flag,flag,long,24833,24873,24883,24882,24893,24877,24873,24877,2020-11-07T19:00:00,2020-11-09T11:00:00,2020-11-09T21:00:00,2020-11-10T07:00:00,14643.672242,15802.315159,15369.183886,15274.853756,15033.065183,14953.214992,15802.315159,15326.67261,15001.074066,14953.214992,16585.231047,false,10,40,10,10,0.052035,0.683335,0.076148,9.618007,-0.000533,9.667912,-0.003056,2.478047,-0.006157,-0.613761,-0.080849,-0.226772,-65.363872,-0.653639,3.987725,固定持有期
baseline,bull_flag,flag,long,24901,24927,24937,24936,24947,24930,24931,24934,2020-11-10T15:00:00,2020-11-11T17:00:00,2020-11-12T03:00:00,2020-11-12T13:00:00,15167.595428,15865.5491,15628.191051,15996.038473,15791.389468,15532.315829,15940.610531,15625.140699,15609.443044,15532.315829,16347.339539,false,10,26,10,10,0.016274,0.361734,0.044989,9.66722,-0.001654,9.676625,-0.001999,2.698676,0.023265,2.353743,0.517122,3.836731,231.327205,2.313272,4.047075,固定持有期
baseline,bull_flag,flag,long,25026,25050,25061,25060,25072,25057,25054,25057,2020-11-15T20:00:00,2020-11-16T20:00:00,2020-11-17T07:00:00,2020-11-17T18:00:00,15845.172042,16825.528072,16749.942131,17638.297745,16715.874954,16492.834694,16908.191772,16628.784196,16573.593804,16492.834694,17786.277156,true,11,24,11,11,0.015087,0.251307,0.060032,9.724114,-0.001221,9.735554,-0.001515,3.260245,0.051678,5.303634,0.860831,3.455192,526.25732,5.262573,4.106073,固定持有期
baseline,bear_flag,flag,short,25258,25289,25301,25300,25313,25289,25294,25294,2020-11-25T12:00:00,2020-11-26T19:00:00,2020-11-27T07:00:00,2020-11-27T19:00:00,19291.724512,16516.835289,17094.13085,16803.148208,16516.835289,17263.290385,17289.842495,17540.05155,17393.65956,17540.05155,14635.339805,false,12,31,12,12,0.051726,0.333077,0.155296,9.712135,0.003684,9.757874,0.001197,2.834718,0.017169,1.702237,0.110556,0.652543,166.257758,1.662578,3.965955,固定持有期
baseline,bull_flag,flag,long,25326,25389,25399,25398,25409,25394,25392,25396,2020-11-28T08:00:00,2020-11-30T23:00:00,2020-12-01T09:00:00,2020-12-01T19:00:00,16875.043951,19695.831567,19564.948916,19069.953107,19529.732548,19180.553359,19780.915761,19449.500314,19338.324002,19180.553359,22835.373916,false,10,63,10,10,0.018318,0.11851,0.154571,9.879693,-0.001804,9.892473,-0.00169,7.582875,-0.025626,-2.530013,-0.165786,-1.287725,-256.950729,-2.569507,3.9494,固定持有期
baseline,bull_pennant,pennant,long,25326,25400,25410,25409,25420,25402,25400,25402,2020-11-28T08:00:00,2020-12-01T10:00:00,2020-12-01T20:00:00,2020-12-02T06:00:00,16875.043951,19739.484563,19024.332957,18926.63377,18489.097258,18801.972988,19739.484563,18996.885577,18551.253091,18801.972988,22253.602883,false,10,74,10,10,0.062084,0.395979,0.156785,9.824936,0.001678,9.890376,-0.003835,4.475232,-0.005149,-0.513549,-0.032839,-0.439374,-55.344584,-0.553446,3.989729,固定持有期
baseline,bear_flag,flag,short,25453,25487,25497,25496,25507,25493,25494,25494,2020-12-03T15:00:00,2020-12-05T01:00:00,2020-12-05T11:00:00,2020-12-05T21:00:00,19534.939997,18644.923761,19013.41643,19007.000707,18645.077571,19090.900354,18730.149046,19332.730644,19149.948487,19332.730644,18147.160925,false,10,34,10,10,0.026726,0.573143,0.046631,9.833337,0.002363,9.83789,0.003167,2.406858,0.000337,0.033743,0.007237,0.020092,-0.625011,-0.00625,3.999325,固定持有期
baseline,bear_flag,flag,short,25563,25589,25599,25598,25609,25598,25595,25595,2020-12-08T05:00:00,2020-12-09T07:00:00,2020-12-09T17:00:00,2020-12-10T03:00:00,19293.7474,17924.012789,18304.018339,18409.681509,17902.294598,18444.747436,17988.643192,18820.867035,18483.454338,18820.867035,17004.548262,false,10,26,10,10,0.030735,0.417365,0.07364,9.792684,0.002985,9.797496,0.004523,2.477591,-0.005756,-0.577268,-0.078165,-0.204437,-61.738307,-0.617383,4.011545,固定持有期
baseline,bull_flag,flag,long,25641,25690,25701,25700,25712,25693,25694,25700,2020-12-11T11:00:00,2020-12-13T12:00:00,2020-12-13T23:00:00,2020-12-14T10:00:00,17647.600288,19348.927342,19175.011251,19088.940988,19253.733102,19098.523333,19437.930561,19137.553496,19112.407757,19098.523333,21023.589238,false,11,49,11,11,0.012299,0.133633,0.092037,9.86546,-0.000736,9.874982,-0.001416,6.271714,-0.004499,-0.448867,-0.04888,-1.125279,-48.877704,-0.488777,3.991023,固定持有期
baseline,bull_flag,flag,long,25753,25790,25800,25799,25810,25794,25790,25798,2020-12-16T03:00:00,2020-12-17T16:00:00,2020-12-18T02:00:00,2020-12-18T12:00:00,19346.600728,23591.320939,23003.37256,22939.463289,22962.838783,22537.447582,23591.320939,22922.085339,22764.731148,22537.447582,28050.402879,false,10,37,10,10,0.035666,0.179805,0.198362,10.041632,-0.00187,10.068634,-0.002878,4.816956,-0.002782,-0.277826,-0.014025,-0.137166,-31.777009,-0.31777,3.994443,固定持有期
baseline,bull_flag,flag,long,25813,25843,25853,25852,25863,25846,25852,25849,2020-12-18T15:00:00,2020-12-19T21:00:00,2020-12-20T07:00:00,2020-12-20T17:00:00,22549.167179,23974.819464,23628.789643,23722.781018,23616.713494,23168.479829,23974.597227,23455.233032,23346.518014,23168.479829,25122.700158,false,10,30,10,10,0.026556,0.433176,0.061306,10.06971,-0.001916,10.08475,-0.00219,2.58512,0.00397,0.397783,0.064756,0.204192,35.770372,0.357704,4.007956,固定持有期
baseline,bull_flag,flag,long,25894,25918,25930,25929,25942,25929,25927,25929,2020-12-22T00:00:00,2020-12-23T00:00:00,2020-12-23T12:00:00,2020-12-24T00:00:00,22558.326197,23987.856675,23843.826678,23067.331731,23673.945544,23009.370466,23987.664447,23519.836855,23064.031838,23009.370466,25354.819853,false,12,24,12,12,0.039273,0.639179,0.061443,10.07213,-0.002373,10.085295,-0.001641,1.738704,-0.033108,-3.256587,-0.538835,-0.93054,-329.593563,-3.295936,3.934868,固定持有期
baseline,bull_pennant,pennant,long,25944,25977,25988,25987,25999,25981,25977,25981,2020-12-24T02:00:00,2020-12-25T11:00:00,2020-12-25T22:00:00,2020-12-26T09:00:00,22805.751835,24574.369695,24583.965718,24859.204343,23911.32179,24225.517674,24574.369695,24428.465793,24025.10055,24225.517674,26490.486545,false,11,33,11,11,0.022605,0.302644,0.074691,10.082107,0.001187,10.109459,-0.000541,3.182525,0.011134,1.119586,0.149062,0.767862,107.936203,1.079362,4.022392,固定持有期
baseline,bull_flag,flag,long,25944,26024,26038,26037,26052,26034,26033,26034,2020-12-24T02:00:00,2020-12-27T10:00:00,2020-12-28T00:00:00,2020-12-28T14:00:00,22805.751835,27822.309423,26878.137302,27276.211965,27457.218466,25745.867729,27822.137252,26679.030445,26223.639373,25745.867729,32790.4933,false,14,80,14,14,0.059177,0.297633,0.198825,10.220384,-0.004597,10.233587,-0.002997,4.301622,0.014702,1.481035,0.073943,0.351572,144.073895,1.440739,4.029621,固定持有期
baseline,bull_pennant,pennant,long,26068,26093,26103,26102,26113,26094,26093,26094,2020-12-29T06:00:00,2020-12-30T07:00:00,2020-12-30T17:00:00,2020-12-31T03:00:00,26356.345261,28386.466136,28239.572323,29023.976872,27704.946391,27980.125124,28386.466136,28127.847375,27732.342038,27980.125124,30414.750433,false,10,25,10,10,0.023313,0.314179,0.074203,10.229366,0.000988,10.253668,-0.000915,2.909738,0.027398,2.777679,0.369228,3.023369,273.712304,2.737123,4.055554,固定持有期
baseline,bull_flag,flag,long,26068,26117,26127,26126,26137,26124,26125,26124,2020-12-29T06:00:00,2020-12-31T07:00:00,2020-12-31T17:00:00,2021-01-01T03:00:00,26356.345261,29155.340248,28571.94985,29278.429186,29020.075567,28097.901013,29357.605619,28625.428121,28371.433293,28097.901013,31606.237936,false,10,49,10,10,0.027255,0.270044,0.100929,10.275743,-0.003229,10.287307,-0.002526,4.181857,0.024426,2.472633,0.242007,1.490309,243.213804,2.432138,4.049453,固定持有期
baseline,bull_flag,flag,long,26124,26147,26157,26156,26167,26153,26156,26153,2020-12-31T14:00:00,2021-01-01T13:00:00,2021-01-01T23:00:00,2021-01-02T09:00:00,28371.433293,29464.710943,29331.74134,29612.868049,29181.396436,28928.251722,29464.42476,29240.111035,29029.245016,28928.251722,30462.023934,false,10,23,10,10,0.01489,0.393793,0.037811,10.281287,-0.000871,10.290939,-0.000764,2.443642,0.009539,0.958439,0.252277,0.696738,91.824684,0.918247,4.019169,固定持有期
baseline,bull_flag,flag,long,26153,26189,26201,26200,26213,26198,26193,26198,2021-01-01T19:00:00,2021-01-03T07:00:00,2021-01-03T19:00:00,2021-01-04T07:00:00,29029.245016,34451.96461,32772.723194,32070.186046,34452.234096,32106.749026,35232.882569,32831.496641,32677.708722,32106.749026,38894.731814,false,12,36,12,12,0.052873,0.308725,0.171262,10.447329,-0.005876,10.469735,-0.005883,3.14348,-0.02167,-2.143664,-0.12653,-1.054901,-218.323551,-2.183236,3.957127,固定持有期
baseline,bear_flag,flag,short,26189,26216,26226,26225,26236,26216,26220,26220,2021-01-03T07:00:00,2021-01-04T10:00:00,2021-01-04T20:00:00,2021-01-05T06:00:00,34451.96461,30270.590476,31245.08222,31123.293485,30270.590476,31352.614637,31976.423956,32320.195105,32113.491444,32320.195105,27452.921741,false,10,27,10,10,0.0591,0.456758,0.129389,10.317932,0.003512,10.372754,0.001069,2.393607,0.003905,0.389785,0.030184,0.11328,34.986325,0.349863,3.992204,固定持有期
baseline,bull_flag,flag,long,26235,26295,26306,26305,26317,26304,26300,26304,2021-01-05T05:00:00,2021-01-07T17:00:00,2021-01-08T04:00:00,2021-01-08T15:00:00,30435.994964,39733.232709,38669.717496,40828.422472,39167.974199,36752.337415,40421.272701,38778.697389,37180.184184,36752.337415,50482.098118,false,11,60,11,11,0.066412,0.249143,0.266562,10.575615,-0.005787,10.607111,-0.003771,4.590076,0.054322,5.582417,0.203786,1.125862,554.130076,5.541301,4.111648,固定持有期
baseline,bear_flag,flag,short,26351,26389,26399,26398,26409,26393,26397,26397,2021-01-10T01:00:00,2021-01-11T15:00:00,2021-01-12T01:00:00,2021-01-12T11:00:00,41141.666363,31578.518341,34288.868967,35410.270181,30507.424249,35065.534137,32026.586922,36302.439156,35403.873198,36302.439156,26318.615002,false,10,38,10,10,0.114344,0.432231,0.264544,10.325725,0.013925,10.374322,0.012532,2.908148,-0.032181,-3.270453,-0.121647,-0.556922,-331.110671,-3.311107,4.065409,固定持有期
baseline,bull_flag,flag,long,26422,26465,26479,26478,26493,26475,26472,26475,2021-01-13T00:00:00,2021-01-14T19:00:00,2021-01-15T09:00:00,2021-01-15T23:00:00,32525.500145,39876.734155,38679.366475,36742.662809,39027.641179,37332.464555,39957.824967,38590.673274,37809.143985,37332.464555,47421.463385,false,14,43,14,14,0.053242,0.261287,0.203769,10.572025,-0.003172,10.59558,-0.002487,3.524898,-0.051368,-5.007072,-0.252089,-1.437895,-504.607042,-5.04607,3.899859,固定持有期
baseline,bear_flag,flag,short,26465,26489,26499,26498,26509,26489,26494,26494,2021-01-14T19:00:00,2021-01-15T19:00:00,2021-01-16T05:00:00,2021-01-16T15:00:00,39876.734155,35217.297504,35854.637171,37461.691386,35217.297504,36664.890665,36323.313744,38015.148423,37159.603916,38015.148423,31665.166441,false,10,24,10,10,0.053685,0.432052,0.124256,10.469293,0.004028,10.500215,0.004552,2.348722,-0.043846,-4.482138,-0.352869,-0.743831,-452.303414,-4.523034,4.089643,固定持有期
baseline,bear_flag,flag,short,26582,26605,26615,26614,26625,26605,26608,26613,2021-01-19T16:00:00,2021-01-20T15:00:00,2021-01-21T01:00:00,2021-01-21T11:00:00,37366.474942,34192.066781,34784.840659,32208.580302,34192.066781,35287.922765,35120.421171,35555.58786,35468.409639,35555.58786,31829.751044,false,10,23,10,10,0.036649,0.412803,0.08878,10.439749,0.003155,10.466538,0.001231,2.373477,0.076949,7.406273,0.866733,3.342549,736.775453,7.367755,3.851875,固定持有期
baseline,bear_flag,flag,short,26613,26638,26648,26647,26658,26638,26643,26643,2021-01-20T23:00:00,2021-01-22T00:00:00,2021-01-22T10:00:00,2021-01-22T20:00:00,35468.409639,29528.297969,31386.340078,33502.989839,29528.297969,31424.27227,30630.002412,33017.881668,31801.537622,33017.881668,26129.877584,false,10,25,10,10,0.074166,0.404628,0.183293,10.293104,0.006223,10.329735,0.007507,2.482844,-0.065262,-6.743857,-0.356052,-1.297331,-678.520535,-6.785205,4.134877,固定持有期
baseline,bear_flag,flag,short,26657,26687,26697,26696,26707,26687,26690,26691,2021-01-22T19:00:00,2021-01-24T01:00:00,2021-01-24T11:00:00,2021-01-24T21:00:00,33589.437052,31864.030373,32833.124597,31909.413357,31864.030373,32787.594254,32631.537225,33234.207171,32871.601003,33234.207171,31146.567827,true,10,30,10,10,0.031131,0.590348,0.052734,10.369233,0.002857,10.393034,0.00183,2.216351,0.028537,2.813352,0.541149,2.303045,277.391428,2.773914,3.943733,固定持有期
baseline,bear_flag,flag,short,26723,26748,26758,26757,26768,26748,26756,26756,2021-01-25T13:00:00,2021-01-26T14:00:00,2021-01-27T00:00:00,2021-01-27T10:00:00,34544.359265,31257.685588,32335.552019,31376.838876,31257.685588,32305.833328,31858.237426,32956.7733,32734.07677,32956.7733,29259.03215,false,10,25,10,10,0.046151,0.461611,0.099979,10.350021,0.003298,10.369051,0.00339,2.299797,0.030097,2.964889,0.301036,1.543272,292.548172,2.925482,3.940702,固定持有期
baseline,bull_flag,flag,long,26893,26930,26940,26939,26950,26935,26939,26935,2021-02-01T15:00:00,2021-02-03T04:00:00,2021-02-03T14:00:00,2021-02-04T00:00:00,33160.021243,36628.466901,36548.535294,38063.310266,36162.622663,35542.451454,36628.162784,36527.625233,35851.196081,35542.451454,40371.410063,false,10,37,10,10,0.021449,0.215607,0.099481,10.495781,-0.00173,10.508573,-0.000275,4.262835,0.04061,4.144557,0.408217,1.505615,410.372835,4.103728,4.082891,固定持有期
baseline,bull_flag,flag,long,26893,26951,26969,26968,26987,26965,26956,26965,2021-02-01T15:00:00,2021-02-04T01:00:00,2021-02-04T19:00:00,2021-02-05T13:00:00,33160.021243,38147.163863,37467.12681,38272.700186,37655.961692,36258.295809,38429.671046,37173.084378,36564.335824,36258.295809,43102.041927,false,18,58,18,18,0.042378,0.302471,0.140106,10.536247,-0.002101,10.556585,-0.001847,3.272553,0.021273,2.15008,0.151834,0.666407,210.965045,2.10965,4.043002,固定持有期
baseline,bull_flag,flag,long,26965,27013,27028,27027,27043,27023,27020,27026,2021-02-04T15:00:00,2021-02-06T15:00:00,2021-02-07T06:00:00,2021-02-07T21:00:00,36564.335824,40864.776601,38531.35,38530.850786,40599.591215,37677.060176,41269.260372,38583.281009,38312.636878,37677.060176,43063.137192,false,15,48,15,15,0.064489,0.57996,0.111195,10.611513,-0.00498,10.627873,-0.004487,2.314555,-0.000013,-0.001296,-0.000117,-0.000584,-4.129535,-0.041295,3.999974,固定持有期
baseline,bear_flag,flag,short,27013,27039,27049,27048,27059,27048,27044,27044,2021-02-06T15:00:00,2021-02-07T17:00:00,2021-02-08T03:00:00,2021-02-08T13:00:00,40864.776601,37870.664554,38076.185836,42896.353276,37870.991171,38291.160154,38391.171988,39207.133562,38797.007716,39207.133562,35286.390413,false,10,26,10,10,0.024166,0.317595,0.076092,10.541941,0.001103,10.555583,0.002103,2.929199,-0.119198,-12.659271,-1.566502,-4.26206,-1270.180256,-12.701803,4.253185,固定持有期
baseline,bull_flag,flag,long,27039,27076,27087,27086,27098,27082,27076,27082,2021-02-07T17:00:00,2021-02-09T06:00:00,2021-02-09T17:00:00,2021-02-10T04:00:00,37870.664554,48111.473525,46483.46798,46019.937464,46332.119992,44458.337979,48111.473525,46481.309965,45300.473922,44458.337979,59053.311196,false,11,37,11,11,0.060203,0.251534,0.239344,10.743591,-0.003753,10.781276,-0.003134,3.730815,-0.010022,-0.997194,-0.041873,-0.228889,-103.699491,-1.036995,3.980056,固定持有期
