family,direction,pattern_kind,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,conf_time,exit_time,base_price,tip_price,conf_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,flag_width,flag_height_log,flag_height_ratio,pole_width,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,hold_bars,forward_log_return,flag_quality_score,target_price,target_hit,max_favorable_log_return,future_return_r
bull_flag,long,flag,11637,11668,11678,11677,11688,11674,11672,11674,2019-05-07T23:00:00,2019-05-09T06:00:00,2019-05-09T16:00:00,2019-05-10T02:00:00,5846.3285686170475,6117.767084899569,6111.885571021581,6275.099662630214,6111.498129231867,6020.709669562362,6136.275599981609,6060.4808783588,6056.862077999199,6020.709669562362,10,0.010005317478871234,0.220462511165793,31,0.045383305424417486,8.717927215111056,-0.0014966798446752637,8.721973257289672,-0.0012428828510095602,10,0.026354037712353673,3.9615511463932562,6395.653602806884,false,0.026354037712353673,0.5806989479037475
bull_flag,long,flag,11674,11741,11751,11750,11761,11749,11747,11750,2019-05-09T12:00:00,2019-05-12T07:00:00,2019-05-12T17:00:00,2019-05-13T03:00:00,6056.862077999194,7480.44864104457,6939.236102450322,7024.204206069653,7480.498341667142,6688.648161115236,7514.963571288159,6853.897319507798,6819.070657024233,6688.648161115236,10,0.09256957366536689,0.4385086395064033,67,0.2111009118761391,8.920054691966827,-0.01118876278558022,8.92465145470868,-0.009207873349113079,10,0.012170231760990191,4.048274067930282,8570.213190261262,false,0.03146849680241637,0.057651251493081784
bull_flag,long,flag,11750,11789,11804,11803,11819,11790,11794,11802,2019-05-12T16:00:00,2019-05-14T07:00:00,2019-05-14T22:00:00,2019-05-15T13:00:00,6819.070657024236,8321.619680919248,7909.703799566709,7961.765457479401,8021.8495467477715,7658.514872499086,8388.889627251503,7834.928551136821,7705.942583364503,7658.514872499086,15,0.07686511379796634,0.3859974904811588,39,0.19913371380252087,8.989924291074061,-0.0030900618674362594,9.034663445917628,-0.004554427357353571,15,0.006560431651790211,2.594414250859714,9652.568527195734,false,0.018649509407836717,0.03294485663184152
bear_flag,short,flag,11832,11871,11884,11883,11897,11879,11877,11883,2019-05-16T02:00:00,2019-05-17T17:00:00,2019-05-18T06:00:00,2019-05-18T19:00:00,8293.648116661581,7050.374708216218,7358.371874207408,7238.061460888491,7045.075185871891,7396.616249793093,7188.03638242898,7555.262765550993,7412.964582917969,7555.262765550993,13,0.050149672450906735,0.3087859676323262,39,0.1624091691582965,8.860084096507471,0.0037456780435740104,8.880173309441695,0.0038327957700934824,13,0.016485279001887676,3.143093478633798,6255.302639539077,false,0.016485279001887676,0.1015046076974869
bull_flag,long,flag,11938,11970,11980,11979,11990,11973,11970,11977,2019-05-20T12:00:00,2019-05-21T20:00:00,2019-05-22T06:00:00,2019-05-22T16:00:00,7703.626678973924,8022.729810585534,7907.033658292234,7925.3572722585,7912.090531908924,7888.033062013204,8022.729810585534,7909.833657143226,7895.167663469393,7888.033062013204,10,0.016027855201581787,0.3948961055251315,32,0.04058752410401212,8.9761473155916,-0.00030452278862187467,8.99003401833073,-0.0014171987228430124,10,0.002314700568964767,2.79938697699265,8234.56240640851,false,0.00410862421301772,0.05702985387906321
bull_flag,long,flag,12006,12042,12053,12052,12064,12045,12042,12051,2019-05-23T08:00:00,2019-05-24T20:00:00,2019-05-25T07:00:00,2019-05-25T18:00:00,7553.344054483296,8075.277223512327,7958.9009644789885,7993.434418599367,7980.29415510938,7923.810651994415,8075.277223512327,7950.9351301190445,7933.980229036535,7923.810651994415,11,0.017652369444352445,0.2641905319581941,36,0.06681681328059774,8.984730551307013,-0.0006457308438271009,8.996562478586677,-0.0014106955841524326,11,0.004329586513337702,3.5801791102946714,8508.85796000511,false,0.011286043100495746,0.06479786001100604
bull_pennant,long,pennant,12081,12109,12119,12118,12129,12111,12109,12111,2019-05-26T11:00:00,2019-05-27T15:00:00,2019-05-28T01:00:00,2019-05-28T11:00:00,7907.962573209391,8799.02664592349,8765.325336140622,8734.339008265644,8605.868423052076,8742.748940859246,8799.02664592349,8748.518972171963,8633.07199841271,8742.748940859246,10,0.019040697823717423,0.1783322205226758,28,0.10677093442738972,9.060199624303289,0.0015780319019719977,9.08239638593095,-0.0005756681228640086,10,-0.0035413662398475765,4.4845069760330105,9752.996486627077,false,0.0008538709857504045,-0.03316788654927345
bull_flag,long,flag,12194,12250,12260,12259,12270,12255,12250,12255,2019-05-31T04:00:00,2019-06-02T12:00:00,2019-06-02T22:00:00,2019-06-03T08:00:00,8155.612342184018,8785.21668962124,8732.31956009812,8455.755612511153,8667.018375280199,8617.432861435198,8785.21668962124,8692.24910385381,8642.190055639963,8617.432861435198,10,0.0164143578418372,0.22072969815177892,56,0.07436406600144174,9.067280109275192,-0.0005737601870691809,9.080825666181683,-0.0010638666236064585,10,-0.032183687380783255,4.958256786576249,9406.445073618612,false,0.0,-0.43278547168412346
bull_flag,long,flag,12352,12393,12403,12402,12413,12398,12402,12401,2019-06-06T18:00:00,2019-06-08T11:00:00,2019-06-08T21:00:00,2019-06-09T07:00:00,7582.273653809205,7980.599008877642,7867.576853868149,7898.993858597121,7931.022695956728,7729.519050416484,7980.5295137630455,7835.632245218618,7809.335525578125,7729.519050416484,10,0.02169359213319666,0.42369996400581594,41,0.051200363408336,8.978537271755776,-0.002573535068480531,8.984760043350603,-0.0018323196829725056,10,0.003985273257370636,3.056096414848324,8280.890259177762,false,0.0062279542618171035,0.07783681583638502
bear_flag,short,flag,12393,12428,12440,12439,12452,12435,12429,12438,2019-06-08T11:00:00,2019-06-09T22:00:00,2019-06-10T10:00:00,2019-06-10T22:00:00,7980.599008877642,7584.322822179572,7637.722145642183,7920.460954326268,7584.398050943231,7667.752650200484,7619.4410251310765,7725.229935884799,7699.315569697831,7725.229935884799,12,0.015048107594253679,0.2954656507647022,35,0.05093014215123581,8.933848528177688,0.0009108598383518445,8.938458289707977,0.0011490480648396653,12,-0.03634999518934379,3.1973595693682997,7258.471489949843,false,0.0,-0.7137226336695344
bull_pennant,long,pennant,12504,12579,12589,12588,12599,12582,12588,12582,2019-06-13T02:00:00,2019-06-16T05:00:00,2019-06-16T15:00:00,2019-06-17T01:00:00,8058.658165339126,9274.986752219773,9201.77960513958,9108.06299196718,8995.970010480763,9059.970864842744,9274.918690720278,9205.701384138667,9015.122649261048,9059.970864842744,10,0.0284177185770087,0.20215469913761847,75,0.1405741182284519,9.104531979423223,0.0007089203807610303,9.135069120938049,-0.0007490834178127925,10,-0.010236836398377136,5.968024006167401,10590.644519654239,false,0.0,-0.07282162980912957
bull_flag,long,flag,12678,12730,12740,12739,12750,12732,12731,12739,2019-06-20T08:00:00,2019-06-22T12:00:00,2019-06-22T22:00:00,2019-06-23T08:00:00,9203.20997234966,11089.838438310235,10514.853960226375,10712.703505575591,10751.680097346056,10577.649446001162,11141.688788303942,10568.721444764318,10594.840189488874,10577.649446001162,10,0.045662124996143305,0.24486746105522672,52,0.18647689978639015,9.282817309469307,-0.0016318798305437988,9.318449098787328,-0.0052794987999622775,10,0.018641360413990782,4.530305146361107,12670.365228184184,false,0.03543195998333992,0.09996605711133398
bull_pennant,long,pennant,12767,12800,12811,12810,12822,12802,12800,12802,2019-06-24T01:00:00,2019-06-25T10:00:00,2019-06-25T21:00:00,2019-06-26T08:00:00,10706.293641928967,11447.499680342837,11599.766108031363,12699.867836683829,11194.146035623478,11427.17188722226,11447.499680342837,11438.870046944547,11236.15805205274,11427.17188722226,11,0.018634361905869312,0.2783758487275498,33,0.06693957823944352,9.323146245250028,0.001873004725800281,9.345526616607497,-0.00006855715202073048,11,0.09060665204177276,3.3553593917812465,12402.828023855325,true,0.09894808905517039,1.3535587529050734
bull_pennant,long,pennant,12767,12833,12843,12842,12853,12835,12833,12835,2019-06-24T01:00:00,2019-06-26T19:00:00,2019-06-27T05:00:00,2019-06-27T15:00:00,10706.293641928967,13960.600756569529,12930.91448649183,11829.80046833102,12594.192266477838,12668.916865483241,13960.600756569529,12848.776749942714,12609.101843194983,12668.916865483241,10,0.10182020886408338,0.38363745670980787,66,0.26540737116058644,9.440991055446197,0.0005915726091799424,9.54399440952864,-0.008299051829355072,10,-0.08899910496385921,4.203976586503788,16861.421944964382,false,0.0,-0.3353301928830369
bear_flag,short,flag,12833,12858,12869,12868,12880,12859,12862,12862,2019-06-26T19:00:00,2019-06-27T20:00:00,2019-06-28T07:00:00,2019-06-28T18:00:00,13960.600756569529,10850.149990090076,11429.963585949778,11993.36213187018,10827.853676462408,11401.945133144844,11649.683978679626,11676.695184292897,11659.498998114228,11676.695184292897,11,0.07194230856518047,0.2854171382434317,25,0.25206022668414896,9.289877137202028,0.004696555303646126,9.363034332332328,0.00021053976933605543,11,-0.048115049092992024,3.011277216797005,8883.344023033073,false,0.0,-0.19088711347262222
bull_flag,long,flag,12858,12885,12896,12895,12907,12889,12885,12891,2019-06-27T20:00:00,2019-06-28T23:00:00,2019-06-29T10:00:00,2019-06-29T21:00:00,10850.149990090076,12400.864003950874,11887.311461370686,11993.04496286712,11724.962087828748,11427.445492109897,12400.864003950874,11681.861864624872,11615.232257065609,11427.445492109897,11,0.06544878559559564,0.4899328978339944,27,0.13358724405923006,9.369475359861811,-0.0023365563231680176,9.425521426903721,-0.00542988881885829,11,0.00885532783160059,2.2064756862491253,13586.257603784572,false,0.0218489575907288,0.06628872310348961
bear_flag,short,flag,12906,12933,12944,12943,12955,12933,12937,12942,2019-06-29T20:00:00,2019-06-30T23:00:00,2019-07-01T10:00:00,2019-07-01T21:00:00,12149.894967442438,10853.84446586527,10994.514986693537,10595.938946321538,10853.84446586527,11025.467362120884,11114.867166513446,11191.898985650218,11177.949405728428,11191.898985650218,11,0.029423688722690855,0.26084557738800285,27,0.11280117921617538,9.29227462486021,0.0014262241525848209,9.316038875495886,0.0006278741112254113,11,0.03692570142608531,3.282029693963206,9821.710884165448,false,0.06934166233756756,0.3273520869433452
bull_pennant,long,pennant,12964,12987,12997,12996,13007,12990,12987,12990,2019-07-02T06:00:00,2019-07-03T05:00:00,2019-07-03T15:00:00,2019-07-04T01:00:00,9796.801815359537,11432.28993315592,11422.401891676229,11841.597532505884,10891.226414978704,11253.53605924471,11432.28993315592,11355.660229937788,10998.677112141606,11253.53605924471,10,0.03866679881497781,0.25045564492830596,23,0.15438581480583657,9.295712828041369,0.0032724846581461183,9.344197080830785,-0.0006725483557159979,10,0.0360420417088374,3.3156337664968687,13329.269349303351,false,0.04430681126702041,0.23345436077897247
bull_flag,long,flag,12964,13005,13017,13016,13029,13010,13014,13016,2019-07-02T06:00:00,2019-07-03T23:00:00,2019-07-04T11:00:00,2019-07-04T23:00:00,9796.801815359537,11939.871152330954,11672.184358416082,11146.0414121479,11745.234733689082,11469.740234275281,11953.386268624412,11645.286807895003,11565.836044478545,11469.740234275281,12,0.03182773265459993,0.1608864291841607,41,0.1978273296013544,9.371202882733153,-0.0019779433558555454,9.388769886977395,-0.002176089640692532,12,-0.04612420145784313,5.096005449574218,14225.497252301633,false,0.013247769682234178,-0.2331538395164555
bear_flag,short,flag,13023,13052,13062,13061,13072,13053,13054,13057,2019-07-04T17:00:00,2019-07-05T22:00:00,2019-07-06T08:00:00,2019-07-06T18:00:00,11827.843560561127,10935.084793056718,11290.498241302284,11441.986491627678,10920.442104605898,11436.943849370076,11369.30110417291,11521.890589164022,11445.43996200462,11521.890589164022,10,0.04561498570243039,0.5812309466392527,29,0.07847996732827411,9.29839173424914,0.004621234896070632,9.338672116444847,0.0013331917982575033,10,-0.013328106857635191,2.192291903019397,10438.297986640011,false,0.0,-0.16982813973258945
bull_flag,long,flag,13105,13132,13142,13141,13152,13136,13135,13136,2019-07-08T03:00:00,2019-07-09T06:00:00,2019-07-09T16:00:00,2019-07-10T02:00:00,11347.168941224823,12725.052367357073,12504.277258350769,13029.659044627491,12306.82952582124,12057.053852697367,12778.941382200803,12291.36944907934,12206.304259143128,12057.053852697367,10,0.041620116914582894,0.36316335020436175,27,0.11460439741830264,9.417909633270211,-0.002050448365401205,9.455553890557006,-0.0038901266289229903,10,0.04115745739745513,2.7321490939610618,14022.668011082802,false,0.04115745739745513,0.35912633655087106
